Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Upcoming earnings date
DRTS,Alpha Tau Medical Ltd.,15.49,USD,110.74829931972789,10.642857142857144,2.992021276595752,4.608272618279176,858369,606124,1.6932879932392284,1399147789.3311174,USD,,,Health technology,2026-11-24
SNDK,Sandisk Corporation,1614.39,USD,108.92843276821534,-3.7644407882971413,6.211964709829804,5.251547023953374,8346077,12332828.7,0.8608812890209592,236377375101.8992,USD,371.5938979484482,175.29571719918422,Electronic technology,2026-11-05
MRX,Marex Group Limited,73.27,USD,106.86053077357424,3.561837455830383,1.2296214423874008,4.464924252763753,793081,750892.2,0.8630579077738884,5270374648.919453,USD,33.95195263621318,,Technology services,2026-11-05
VRNS,"Varonis Systems, Inc.",47.81,USD,101.62786774628881,10.72255673923113,2.2455089820359375,4.09918725909105,1578183,1671457.8666666676,0.6245358570626147,5491479411.99551,USD,18.83506502894922,15.860227700414,Technology services,2026-11-02
OTLK,"Outlook Therapeutics, Inc.",0.681,USD,101.47928994082841,1.3091341862540955,0.6057024671295765,6.009544787077808,2796467,16495707.233333332,0.6046213420382538,165787781.9574531,USD,,,Health technology,2026-12-18
SIMO,Silicon Motion Technology Corporation,253.3,USD,101.1914217633042,-3.172782874617741,5.042713776229587,6.0757599684168895,690883,1021078,0.8277943990405064,8176514814,USD,122.89450360168794,69.55933666350374,Electronic technology,2026-11-04
TWLO,Twilio Inc.,246.24,USD,96.44196250498605,6.759158898764364,3.081044876088418,3.85683537547571,1586958,2256873.7666666666,0.9825028147871887,37816364381.208305,USD,22.033416773510798,17.82384637960389,Technology services,2026-10-29
MANE,"Veradermics, Incorporated",108.68,USD,95.11669658886893,2.1428571428571437,6.112087482913498,4.521846574478139,729112,613338.1666666666,1.2558725414559442,4540665111.379808,USD,,,Health technology,2026-12-02
ARM,Arm Holdings plc,264.9,USD,93.49890430971509,3.0739299610894855,8.574473317485035,4.157177910801931,5520201,3868721.3333333335,1.3799083609227882,260570635437,USD,22.41215574548908,25.11526328561029,Electronic technology,2026-11-04
NTAP,"NetApp, Inc.",196.92,USD,91.64963503649633,-2.3650156180276714,2.8356572144759404,4.4195358521226105,1662208,2441001.1,0.5969644314415221,38678831839.049965,USD,30.12202954399486,12.152935821574875,Electronic technology,2026-12-01
FA,First Advantage Corporation,21.06,USD,91.28065395095366,3.2859244727807657,-2.319109461966605,3.5876566951566344,1429057,2110905.3333333335,1.1077944065203,3617132676.820965,USD,14.880975237627133,32.89491347733534,Technology services,2026-11-05
SPT,"Sprout Social, Inc",10.82,USD,90.15817223198593,12.82586027111575,-3.992901508429453,4.768418273039393,846512,1415702.6333333333,0.6666350613413689,656040548.0106478,USD,10.797294637585214,11.845309253821423,Technology services,2026-10-29
CNC,Centene Corporation,67.09,USD,88.58749121574138,3.390352904916016,1.636115740039385,3.2911547388368927,3852940,3856149.3000000357,0.9539178695367129,33142125294.99273,USD,9.923679783349062,13.888545934115271,Health services,2026-10-27
CVLT,"Commvault Systems, Inc.",148.79,USD,88.17503477930948,3.72255141164169,2.4653949452516937,3.3612810000672275,612452,503832.1,1.1904962766133218,6166536517.263136,USD,11.402662619069574,15.472896929980767,Technology services,2026-11-03
STX,Seagate Technology Holdings PLC,803.13,USD,85.26643598615917,-13.595481441635288,2.5473071324599768,5.01983311721459,4810296,3874589.1,1.3515561340197018,182626154950.1303,USD,48.4860883797054,34.05518302737166,Electronic technology,2026-10-28
HUT,Hut 8 Corp.,90.99,USD,81.4718787395293,7.047058823529406,1.3026052104208437,7.553647967594547,5422461,4805846.833333333,1.1612970169389942,11215378962.159319,USD,81.43780721132245,129.49770107526416,Technology services,2026-11-18
COHU,"Cohu, Inc.",55,USD,81.39841688654353,-6.430758761483499,7.716412064238147,5.420272727272765,976360,957867.1333333333,0.9421828812909013,2603613847.336467,USD,38.37481426448737,32.65945915758959,Electronic technology,2026-10-29
NBIS,Nebius Group N.V.,217.99,USD,80.94210417098985,-18.872348343877924,4.117113244495393,5.926231871711001,30122837,20582921.6,2.198358967200216,59261720205.96179,USD,454.04376784015756,460.8857615894147,Technology services,2026-10-22
VSH,"Vishay Intertechnology, Inc.",31.85,USD,80.60674794442869,-6.102594339622642,1.6922094508301442,4.418008522090213,2722665,3676856.466666667,0.8003307656986058,4885134540.83014,USD,16.572646769432602,13.384001325338039,Electronic technology,2026-11-11
CXW,"CoreCivic, Inc.",35.54,USD,78.50326469110999,6.470940683043728,1.7463498425422257,3.52711230806336,1248735,1775040.6666666667,0.6499489377325564,3514674794.6470084,USD,27.26896026311633,24.34834452402156,Commercial services,2026-11-09
NXDR,"Nextdoor Holdings, Inc.",2.48,USD,68.70748299319727,-0.8000000000000007,0,3.6635944700461858,2332659,2046147.2333333334,0.9493379871939067,959384050,USD,14.534588972700599,9.793008592322487,Technology services,2026-11-11
BE,Bloom Energy Corporation,280.76,USD,67.7681505826113,27.175956333657965,3.9774831493963445,5.251643498259902,14126897,12826616.4,0.9731420346390115,82691493667.18852,USD,165.51682027305216,90.98435328869272,Electronic technology,2026-10-29
FLEX,Flex Ltd.,109.02,USD,67.51690227412416,-12.992817238627294,1.0379981464318724,4.2383966244726645,3284877,2924358.6999999913,1.069872975104084,40272310625.44226,USD,20.577946768060837,12.245915471350772,Electronic technology,2026-11-04
SABR,Sabre Corporation,2.32,USD,66.90647482014388,9.43396226415093,0,5.969211822660082,7825491,4586833.7,1.2541369699923004,936313046.9999999,USD,3.6108616908414333,-3.0310165384390615,Technology services,2026-10-29
PBF,PBF Energy Inc.,77.16,USD,63.856445105117835,2.1986754966887374,1.6199130778348343,5.380767236910309,2434422,3125470.566666667,0.6312198670042338,9146303051.81035,USD,56.22516822067342,13.535456296056521,Energy minerals,2026-10-29
SLNH,"Soluna Holdings, Inc.",1.19,USD,63.70890081166597,-7.031250000000005,6.249999999999986,6.4519807923168475,6086070,8547931.133333337,0.8855539067246875,293575430.99999994,USD,144.55992205261447,50.858699939048435,Electronic technology,2026-11-12
GCTS,"GCT Semiconductor Holding, Inc.",2.06,USD,62.204724409448815,3.5175879396984957,7.853403141361263,4.908113730929253,2142343,2056383.1,1.5236569251210517,189457633.76963353,USD,-17.85109983079526,-32.83385476700149,Electronic technology,2026-11-12
RAL,Ralliant Corporation,67.35,USD,58.76944837340874,-5.460415496911849,-0.34033737792246815,3.4173931487962794,1658137,1319296.2666666666,1.0171711666228567,7451604674.695915,USD,12.815418239618518,,Electronic technology,2026-11-11
CLF,Cleveland-Cliffs Inc.,12.76,USD,57.53086419753087,5.454545454545456,5.020576131687237,4.085479175996546,12580562,13556284.1,1.1094160985910444,7280090669.902881,USD,5.828963291649859,4.14476892236008,Non-energy minerals,2026-10-26
AVT,"Avnet, Inc.",93.128,USD,56.754755091735404,-3.9224182399669933,0.4292030626550158,3.4711058205608887,1071446,1214672.4,0.882293555136286,7643292307.295762,USD,47.662508154889956,24.467317641553976,Distribution services,2026-11-04
DOCN,"DigitalOcean Holdings, Inc.",132.98,USD,56.631330977620706,1.970707767809212,7.44990303813832,6.381007885181457,3027294,2288205.533333333,1.212248843189637,15635728040.016968,USD,28.570644718792863,21.409513791828168,Technology services,2026-11-09
QTEX,QTREX Quantum Ltd.,0.8702,USD,56.62347012239021,-5.413043478260876,5.0205165339126205,6.37661292970417,1916428,2423123.2666666666,1.4212203850928886,58368708.05841178,USD,,,Health technology,
GGB,Gerdau S.A.,5.1,USD,56.441717791411044,6.2499999999999964,2.2044088176352594,3.2071428571428813,9587300,10847143.733333321,0.8407949319551398,9134086798.6602,USD,14.368833697708899,8.979740280136111,Non-energy minerals,2026-10-26
AUR,"Aurora Innovation, Inc.",6.49,USD,56.00961538461538,0.15432098765431768,2.0440251572327024,4.677635923398711,26362746,29566973.033333335,0.8521919565829246,13006908579.828615,USD,100,400,Technology services,2026-11-04
EWTX,"Edgewise Therapeutics, Inc.",46.94,USD,55.97275294899485,8.732916377113726,3.3010563380281694,4.282305678982337,1884618,1243768.8666666667,1.4778414123342825,5097877877.488557,USD,,,Health technology,2026-11-05
RIOT,"Riot Platforms, Inc.",21.88,USD,55.95153243050606,12.435765673175736,7.518427518427506,6.04426743275012,17079209,19012529.466666665,1.1765256690111932,8210665797.507615,USD,13.88801736083876,24.513631606054062,Technology services,2026-11-10
KEEL,Keel Infrastructure Corp.,3.61,USD,53.61702127659573,-2.695417789757415,6.176470588235293,6.336960823110525,42739440,36773886.43333333,1.3632592673332131,2229439246.6911764,USD,-50.039403690676274,-23.025718236647858,Technology services,2026-11-16
ARW,"Arrow Electronics, Inc.",215.02,USD,53.13724093725519,-0.2690166975881188,1.5682569674067177,3.1566000504935103,385617,590089.0666666667,0.6512130842125279,10945683726.308645,USD,31.824628852945807,26.05106778347911,Distribution services,2026-10-29
SANM,Sanmina Corporation,196.06,USD,52.019849577421105,-5.326186682118886,0.15836526181353885,4.5887920607395,659312,578053.5666666667,1.437385693073052,10508297400.016348,USD,69.67478822587803,58.561151972887735,Electronic technology,2026-11-09
HIMX,"Himax Technologies, Inc.",13.67,USD,51.384274640088606,-6.848381601362868,4.750957854406124,3.6881596823073988,905337,1091382.7333333334,0.9007026148358849,2224718358,USD,3.937394260924818,-7.600129309634049,Electronic technology,2026-11-05
NET,"Cloudflare, Inc.",334.16,USD,50.71940823598395,10.002468932598156,2.929308486061928,4.6520246930469575,2390339,3627087.1666666665,0.7617465371579526,118987595131.4085,USD,35.865559537472954,33.53399619757514,Technology services,2026-10-29
HIVE,HIVE Digital Technologies Ltd,3.11,USD,50.24154589371981,5.067567567567565,7.2413793103448265,5.311208084520045,15999447,20505592.06666669,1.2621276814543427,853002519.0560977,USD,66.21915906471617,144.38792908005632,Technology services,2026-11-16
HOOD,"Robinhood Markets, Inc.",109.81,USD,50.21887824897402,17.51926369863014,5.161846389580541,5.682620630439653,21605533,20835401.866666667,0.8548760746344233,98728224316.4613,USD,34.503510531594785,39.14134374128798,Finance,2026-11-04
HCAT,"Health Catalyst, Inc",1.8,USD,50.00000000000001,5.882352941176476,4.046242774566478,5.5119047619046,563471,784316.7,1.113497409577282,135461496.06936413,USD,-12.678237385562616,-7.544615034182978,Technology services,2026-11-10
PRM,"Perimeter Solutions, SA",32.18,USD,49.95340167753961,-0.1861042183622899,0.8777429467084676,3.2162612092693657,963916,1081044.9333333333,0.9357574670293917,5267445028.099688,USD,31.462933245473284,24.249282393723647,Process industries,2026-10-30
DUOL,"Duolingo, Inc.",147.1,USD,49.8695900236368,8.761552680221808,-0.7221434838361296,4.713970088375211,752273,1283642.5,0.60219402454475,6882222351.261389,USD,18.30971399123937,29.35653989371317,Technology services,2026-11-11
ANET,"Arista Networks, Inc.",199.53,USD,48.90298507462686,1.801020408163266,1.007390908170502,3.2459207709546667,7005872,5571032.266666667,1.6055404302908634,251652137755.351,USD,37.68595791001451,32.57247038475296,Electronic technology,2026-11-02
PARR,"Par Pacific Holdings, Inc. Common Stock",86.49,USD,48.07395993836672,4.925391241053,1.872791519434616,5.031035792742377,994305,920387.5333333337,1.2049278307239397,4333116942.669964,USD,56.797793220586044,13.187341522133453,Energy minerals,2026-11-09
BBY,"Best Buy Co., Inc.",94.56,USD,47.75,9.44444444444444,2.2823147647376953,3.3583288010635766,3694872,3988618.8666666667,0.9302058368850846,19831851310.977173,USD,3.613053613053613,1.4495889225443532,Retail trade,2026-11-24
MOH,Molina Healthcare Inc,205.09,USD,46.670957591360924,0.9499901555424329,1.4192463653446765,3.1573385900264603,505910,576459.1333333333,0.9363950631725637,10705698221.093956,USD,-4.839415419620198,2.5545343560684586,Health services,2026-10-21
SNEX,StoneX Group Inc.,66.13,USD,43.55275022073053,-1.855149896111606,-2.1890252921165567,3.2965371238469356,452609,868024.6666666673,0.5833981791275213,7976384914.085341,USD,15.37854278324324,20.572905119756587,Finance,2026-11-30
VSAT,"ViaSat, Inc.",73.02,USD,40.42307692307691,-5.804953560371517,2.91754756871035,5.372696325859794,1223070,1630529.3666666667,0.7332235699121933,10058929075.871458,USD,-1.2391401250497414,1.349732097765966,Electronic technology,2026-11-11
NCNO,"nCino, Inc.",21.41,USD,39.56975228161669,4.848188050930452,-1.336405529953913,3.717722025755663,2006210,2546546.8333333335,0.8293828772273896,2263811598.013825,USD,8.188690656183853,8.57151830597136,Technology services,2026-12-02
WTTR,"Select Water Solutions, Inc.",20.36,USD,38.31521739130434,-5.081585081585081,0.2461841457410178,3.4084689868089457,1473475,1388149.2333333334,1.037488507164249,2625277097.1482034,USD,8.673997501475776,-1.9523713240963814,Energy minerals,2026-11-03
CLSK,"CleanSpark, Inc.",13.35,USD,36.363636363636374,10.239471511147814,4.378420641125884,6.457891920813369,17798462,18653244.533333335,1.0708630492923674,3428507976.039875,USD,-30.525966049817765,7.4863475314786125,Technology services,2026-12-16
DNOW,DNOW Inc.,15.95,USD,35.39898132427844,-1.4823965410747497,2.2435897435897414,3.0721450962830192,2476035,2551826.933333333,1.0605878820637806,2883534994.5769234,USD,108.12101910828025,69.84193011647255,Distribution services,2026-11-04
DIOD,Diodes Incorporated,90.79,USD,34.26501035196687,-11.862925929521404,1.5207424801520735,4.277894041194038,360647,645961.7,0.762725234751713,4181034257.204629,USD,21.65876596070036,17.802237079718843,Electronic technology,2026-11-05
AXSM,"Axsome Therapeutics, Inc.",214.28,USD,34.22701077424206,-0.7641365257259323,1.0897768552153617,3.561571641910589,578020,644062.8666666667,0.9430351433216986,11224161619.921122,USD,45.54258141053838,56.87216811808506,Health technology,2026-11-09
BTDR,Bitdeer Technologies Group,11.24,USD,32.07990599294948,24.473975636766344,1.9038984587488748,6.924758515505841,8424107,13260665.466666667,0.8949404751565757,3054832373.3200364,USD,47.05042999837299,127.67794324996053,Technology services,2026-11-16
WLTH,Wealthfront Corporation,10.1,USD,29.15601023017902,10.624315443592538,-0.6882989183874167,5.035360678925003,3012383,2017777.7666666666,0.8049327338682943,1577382029.3018682,USD,0.8241607497558247,,Technology services,2027-01-12
MD,"Pediatrix Medical Group, Inc.",25.49,USD,28.28384499245092,-3.956292388847026,-2.4492920015308095,3.3759457490331197,677194,733411.7,1.0010871323093535,2071145862.933027,USD,4.039509943605975,0.5101186412294375,Health services,2026-10-29
MARA,"MARA Holdings, Inc.",11.64,USD,28.05280528052806,24.358974358974372,5.434782608695665,6.426423662248363,69704134,49056128.03333333,1.51191154041743,4496524027.021739,USD,-26.67002117533597,0.7275710474568204,Technology services,2026-11-11
SG,"Sweetgreen, Inc.",6.84,USD,27.374301675977648,18.544194107452345,3.32326283987915,6.145467836257362,3953609,5631084.866666666,0.825325537431599,814242591.1903323,USD,3.814465764644391,-0.6487696401456088,Consumer services,2026-11-05
NOK,Nokia Corporation Sponsored,10.61,USD,26.762246117084832,3.0097087378640652,4.635108481262316,3.3891207755486397,127511919,76098925.13333334,1.461061389862136,56532043711.623024,USD,11.045129343928654,13.040685444949215,Electronic technology,2026-10-22
ZVRA,"Zevra Therapeutics, Inc.",11.84,USD,25.957446808510632,3.1358885017421554,0.3389830508474504,3.7764840733590743,1566057,923850.6,1.7549136072684397,703103983.2949151,USD,53.251419960588855,119.39858110287005,Health technology,2026-11-11
NVT,nVent Electric plc,151.33,USD,24.839135456195358,-10.772405660377348,2.4923806298679354,3.57033351898877,1570196,2273131.3666666667,0.736876368330623,24493961150.067657,USD,52.76710621949954,46.19246355773302,Electronic technology,2026-10-23
EBAY,eBay Inc.,112.9,USD,24.627442322552156,11.352204359404285,3.4166895667307906,3.110995824370426,6272689,4554162.900000041,1.3767386659357552,50240499157.153984,USD,14.36907366885485,15.17891130567187,Retail trade,2026-11-04
CDW,CDW Corporation,149.2,USD,24.5616964434797,10.690704058164549,-0.5068018138170307,3.983483339716619,1258060,1650641.8,0.838421100439857,18652601863.539608,USD,9.965532242412074,7.414195801319115,Technology services,2026-11-04
CECO,CECO Environmental Corp.,70.83,USD,24.503427667428365,-15.051571120172701,2.031114952463262,5.273239749097398,735109,814543.7,0.9632970117191622,4148500810.352204,USD,53.708108807870936,37.6436181642783,Producer manufacturing,2026-11-09
SPCE,"Virgin Galactic Holdings, Inc.",3.11,USD,24.399999999999995,2.640264026402643,6.143344709897601,4.702802021129796,8857935,6912152.666666657,1.7380097977931044,471463263.86006814,USD,-66.99507389162561,-38.869257950530034,Electronic technology,2026-11-11
ASTL,Algoma Steel Group Inc.,4.42,USD,22.777777777777775,7.804878048780496,4.245283018867918,4.4828700711053004,578173,1186474.4,0.685194729656013,467023675.48571426,USD,-56.521603616541185,-35.61353252001719,Producer manufacturing,2026-11-04
NAVI,Navient Corporation,9.84,USD,21.03321033210331,7.306434023991276,1.0266940451745343,3.531504065040616,1830706,1381401.0333333334,1.2664568986843334,922832852.6488706,USD,-11.910669975186105,-17.19269102990033,Finance,2026-10-27
MLYS,"Mineralys Therapeutics, Inc.",27.98,USD,21.020761245674738,8.030888030888038,1.5976761074800339,6.148524456244294,1132765,1062243.8,0.7289206531711795,2473624674.912854,USD,,,Health technology,2026-11-16
TTMI,"TTM Technologies, Inc.",114.77,USD,20.544060497846868,-14.884307327202615,0.6754385964912245,5.194351435790838,1376133,2373768.8,0.7981917831197709,12090889732.37991,USD,37.424738681204076,27.59166568434543,Electronic technology,2026-11-04
IOT,Samsara Inc.,40,USD,20.44564890093345,1.2658227848101267,-1.6232169208066816,5.681285714285629,3578232,6771959.466666667,0.3396638275155767,23424208463.35465,USD,29.875600286093796,29.50418291994799,Technology services,2026-11-26
WBI,WaterBridge Infrastructure LLC,31.02,USD,20.32583397982932,-3.2137285491419583,0.7142857142857106,3.3411163304779556,668630,527825.6333333333,1.3647548980786517,3829611489.171428,USD,128.0048580283106,102.703322868103,Industrial services,2026-11-18
