Symbol,Description,Price,Price - Currency,"Performance %, 3 months","Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Industry,Upcoming earnings date
LIFE,Ethos Technologies Inc.,38.55,USD,142.45283018867923,282.0614469772051,13.282397884219794,-4.29493545183715,6.485992217898845,2886608,1523854.5666666667,2.2372636913245008,2457901887.3857994,USD,113.35299215522964,83.24085876383994,Technology services,Packaged software,2026-12-02
TEAM,Atlassian Corporation,190.28,USD,127.4988043998087,160.97928953504322,19.620292952788088,0.2476160370897207,4.6727420868496,2589137,4742187.6,0.8230851828377923,48167254096.98563,USD,27.603326919111804,26.019652929417052,Technology services,Packaged software,2026-10-29
CDNA,"CareDx, Inc.",53.55,USD,123.77768491433345,204.2613636363636,18.146718146718133,1.7287234042553126,4.383153261304629,846031,1055954.4,0.8306386837431606,2770367577.8457446,USD,52.22602937274312,34.40553244177381,Health technology,Medical specialties,2026-11-10
TXG,"10x Genomics, Inc.",72.68,USD,120.30918460139436,294.57111834962,30.391101542877653,-2.298696061298553,5.536982074062489,4077976,3009816.7,1.7065535809504984,9469561978.352467,USD,-12.649501468989289,-4.27563284952193,Health technology,Biotechnology,2026-11-04
BRR,"ProCap Financial, Inc.",3.25,USD,115.23178807947019,16.487455197132615,94.02985074626865,3.503184713375792,6.571428571428569,2661420,1141788.5,1.5064503086547112,287201129.6178344,USD,,,Technology services,Internet software/Services,
BNC,CEA Industries Inc.,4.76,USD,114.4144144144144,49.21630094043886,76.95167286245352,-3.054989816700618,9.588985594237718,1828318,3221495.6333333333,0.20116875441974394,195987524.54582483,USD,-4.568460309003729,187.74798884245592,Producer manufacturing,Trucks/Construction/Farm machinery,2026-12-30
RNG,"RingCentral, Inc.",73.54,USD,108.56494611457745,97.84772666128599,15.975398202176327,1.532514151594642,3.971560666692523,1512231,1497205.9666666666,1.0540455994672586,6141043302.062681,USD,5.901534176448022,5.219097694332156,Technology services,Packaged software,2026-11-09
ATRC,"AtriCure, Inc.",57.14,USD,108.08448652585578,95.01706484641637,30.605714285714285,1.6364283173247987,3.532351617580915,1216875,858937.5,1.0096792300425776,2906500151.285308,USD,12.828799976494611,13.936705164157729,Health technology,Medical specialties,2026-11-04
ARCT,Arcturus Therapeutics Holdings Inc.,15.6,USD,106.34920634920634,131.11111111111111,90.2439024390244,-1.5151515151515165,8.62051282051284,851313,1264023.9666666666,0.9750964200201775,443399880.3787878,USD,-96.4096287229757,-82.94748729532144,Health technology,Pharmaceuticals: major,2026-11-11
FGI,FGI Industries Ltd.,9.08,USD,96.96312364425162,150.13774104683196,-10.980392156862738,-8.743718592964816,7.822765890497192,127539,3626355.066666667,2.7282353394170418,17535940.269346733,USD,2.8623929214091373,-5.297515246984658,Producer manufacturing,Building products,2026-11-11
NTSK,"Netskope, Inc.",17.29,USD,96.70079635949944,85.11777301927194,15.26666666666666,-1.0303377218088134,6.405643228951609,7230226,5662830.233333333,0.9043370059233223,7064481463.6399555,USD,29.154124550533506,30.401356919117745,Technology services,Packaged software,2026-12-11
CVI,CVR Energy Inc.,53.05,USD,93.4719183078045,63.98763523956722,50.24072500708013,1.6867931761548696,4.808778780126546,1326375,1031980.2333333333,1.0779637511602511,5333148222.211999,USD,55.47984099943214,17.879504661193824,Energy minerals,Oil refining/Marketing,2026-11-02
DK,"Delek US Holdings, Inc.",79.16,USD,89.83213429256593,78.0476833108412,20.79963375553181,1.3053493729203942,5.045134627878409,1834947,1759611.8666666667,0.8678892923442528,4847138849.9140005,USD,47.83332127613398,11.40114205458947,Energy minerals,Oil refining/Marketing,2026-11-11
PLSE,"Pulse Biosciences, Inc",49.61,USD,89.42344406261931,120.97995545657015,11.48314606741573,-10.126811594202904,8.748884153540544,1034678,578201,1.2581314569221562,3538314678.5050726,USD,,,Health technology,Medical specialties,2026-11-16
CHYM,"Chime Financial, Inc.",31.25,USD,87.12574850299401,63.44142259414225,-1.9761606022584661,-7.021719726271941,4.549714285714231,8242475,9349395.233333332,1.0178949877686132,11830784446.593275,USD,10.605790483639382,17.506383731807418,Technology services,Packaged software,2026-11-11
AVAH,Aveanna Healthcare Holdings Inc.,14.26,USD,86.89384010484928,136.4842454394693,16.789516789516778,-0.3494060097833732,3.6437086756160983,4811293,3590033.466666667,1.658091593866944,3112825186.6848354,USD,13.727349364688163,19.52305030325963,Health services,Medical/Nursing services,2026-11-05
GTLB,GitLab Inc.,48.77,USD,86.71516079632465,113.24879755137735,15.555029024997049,-0.672097759674131,4.560971323120247,3116886,5456251.1,0.40570322185957364,8125813297.707129,USD,21.31462959823699,22.987433955710536,Technology services,Packaged software,2026-12-07
GTEC,Greenland Technologies Holding Corporation,1.1,USD,85.15401447567751,50.891632373113865,41.025641025641036,0,7.734746753246792,173649,813737.5,0.9344739739561976,29198645,USD,37.55811406244979,25.871164086392888,Producer manufacturing,Industrial machinery,2026-11-05
SLN,Silence Therapeutics Plc - American Depository Share,12.5,USD,83.28445747800586,95.61815336463225,-9.090909090909092,0.3210272873194153,5.907600000000045,983806,1571623.0666666667,1.118223129505316,750212123,USD,-100,-97.28996424812001,Commercial services,Miscellaneous commercial services,2026-11-17
SY,So-Young International Inc. - American Depository Shares,2.81,USD,80.12820512820512,-4.095563139931744,24.888888888888893,3.308823529411759,7.232841891204862,526156,796719.9666666667,0.8893836708214151,273671108,USD,41.74897133284622,30.17546889785062,Technology services,Internet software/Services,2026-11-23
CRDL,Cardiol Therapeutics Inc.,1.9,USD,79.24528301886791,100,9.826589595375719,2.7027027027026933,7.530451127819476,1565692,1527035.5,1.0333014218411087,221963066.66666666,USD,,,Health technology,Biotechnology,2026-11-12
NEO,"NeoGenomics, Inc.",18.94,USD,79.01701323251419,132.3926380368098,20.48346055979644,0.2646903123345723,4.627130788957571,1620896,1667081.5333333334,1.0692539743375775,2433324629.461091,USD,11.209397231566756,11.187932482961859,Health services,Medical/Nursing services,2026-11-10
ASST,"Strive, Inc.",27.41,USD,76.27009646302251,165.85838991270612,121.94331983805668,-0.5803409503083067,7.528378589670032,7715311,8239073.366666668,0.7545212041543915,2556326926.4842215,USD,-19.196116796241466,650.3060458871381,Finance,Financial conglomerates,2026-11-13
INSP,"Inspire Medical Systems, Inc.",72.75,USD,73.58625626342163,33.02249040043884,28.989361702127663,-2.4798927613940944,4.383446244476867,845856,642065.1666666666,1.0634374237802962,2103229781.2500002,USD,-7.602977621772017,4.345695868628325,Health technology,Medical specialties,2026-11-09
DINO,HF Sinclair Corporation,113.97,USD,73.25934934630587,88.41130765415771,20.603174603174605,1.53229398663697,3.567336015743522,2091147,2471419.3333333335,0.854568822486126,20262024699.664673,USD,53.15448113207547,16.25539972603217,Energy minerals,Oil refining/Marketing,2026-10-29
CLMT,"Calumet, Inc",58.01,USD,72.90611028315946,99.89662301860785,21.563285834031852,0.7993049522154664,4.0629324993228435,1950744,1294936.4666666666,1.4717319095620882,5098976341.955864,USD,40.76563413208652,12.799724842767295,Energy minerals,Oil refining/Marketing,2026-11-06
VEEV,Veeva Systems Inc.,264.9,USD,72.79843444227004,43.811074918566774,9.917012448132771,-0.6451128947565926,3.5107048481904157,1113587,1776099.2,0.9019330718323241,42889651988.4311,USD,17.600474476004365,16.504217851996668,Technology services,Packaged software,2026-12-09
VSTM,"Verastem, Inc.",7.32,USD,72.64150943396226,27.526132404181183,12.26993865030676,-0.27247956403269175,5.325819672131185,1449008,2163060.1333333314,0.5179768244363887,662924383.1934605,USD,1775.4328497894246,3995.7416939635004,Health technology,Biotechnology,2026-11-11
LHAI,Linkhome Holdings Inc.,1.28,USD,70.66666666666667,7.56302521008404,65.01224700270724,19.62616822429906,10.439882812499947,1009828,3590252.933333333,0.09670984104715945,21158402.392523363,USD,12.755784076693761,40.94845411112406,Technology services,Packaged software,
RNXT,"RenovoRx, Inc.",1.55,USD,70.32967032967032,50.48543689320388,9.540636042402827,-9.883720930232553,17.312903225806455,1018784,1210062.0666666667,0.49150293953574625,69950740.31976745,USD,115.40284360189574,198.48942598187313,Health technology,Pharmaceuticals: major,2026-11-16
VLO,Valero Energy Corporation,403.28,USD,70.21779503629918,65.81555034743636,17.232558139534877,1.5716300624622082,3.1237548530620156,3519934,2692866.1333333384,1.1141399192898196,116115388453.29556,USD,49.03968413303888,12.921579878930906,Energy minerals,Oil refining/Marketing,2026-10-22
WGS,GeneDx Holdings Corp.,97.42,USD,69.7212543554007,33.94747696961364,25.88189688590257,2.9374471682164,4.680257573980212,791903,563106.6333333328,1.6012600548498708,2905311855.4467454,USD,11.440034277256261,25.420828491862192,Health services,Medical/Nursing services,2026-11-03
ECO,Okeanis Eco Tankers Corp.,84.74,USD,69.47999999999999,78.39999999999999,37.18633640926014,2.429590233289001,3.2413432684851196,1083997,625437.6,1.771396411670397,3249674266.768282,USD,239.39574676290653,105.24219735077509,Transportation,Marine shipping,2026-11-11
PD,"PagerDuty, Inc.",14.48,USD,69.45582211819777,112.00585651537335,24.50558899398108,-0.20675396278428232,3.834007498026638,1077270,1449092.1666666667,0.6688808919256322,1138850161.808408,USD,0.8305580539822219,2.300416866553076,Technology services,Packaged software,2026-11-26
ANGX,"Angel Studios, Inc.",5.3,USD,67.72151898734177,72.6384364820847,15.21739130434783,0.5692599620493406,5.7816711590295675,2312002,1688668.3,1.2720143011255776,989808526.7741935,USD,27.45792468711368,,Consumer services,Movies/Entertainment,2026-11-12
ENSC,"Ensysce Biosciences, Inc.",0.4478,USD,67.58982035928143,-20.178253119429602,19.00079723624766,-0.8414526129318037,9.37998468704142,381871,19160758.233333334,0.5470211013764901,8712752.184233835,USD,-15.102614919522427,-39.291573112668644,Health technology,Biotechnology,2026-11-16
DOCU,"DocuSign, Inc.",70.4,USD,67.45956232159848,49.723521905572106,15.277550352055028,-2.018093249826011,4.003845373376714,2403353,3261080.2666666666,0.6069955368513783,13157932240.43424,USD,9.381291872960997,8.587977755105864,Technology services,Packaged software,2026-12-03
OKTA,"Okta, Inc.",188.12,USD,67.04701860320563,134.09656545545047,26.50975117686619,-1.2234182200052424,5.025823182770928,3631365,3726818.566666667,0.9667788436272197,32887279950.79276,USD,10.576923076923077,11.219688744118711,Technology services,Packaged software,2026-12-08
CELU,Celularity Inc.,1.29,USD,66.96867719389077,4.878048780487809,89.70588235294117,4.032258064516133,26.973421926910312,180899,8183411.733333333,0.45198478384439045,37340290.06451613,USD,-77.36598279285242,-51.03282921431206,Commercial services,Miscellaneous commercial services,2026-11-13
IOND,Ionic Digital Inc.,83.43,USD,66.86000000000001,66.86000000000001,28.353846153846163,2.1800367421922857,6.1517867844728915,1059446,667562.0333333333,2.04379992927841,3754031173.7621555,USD,,,Technology services,Data processing services,2026-12-02
MEDS,"DataMeds AI, Inc.",6.07,USD,66.3013698630137,-0.8979591836734647,315.7534246575343,274.69135802469134,14.833254883502,187591362,8942705.533333333,28.335771943206577,5141865,USD,-77.15452648711022,-78.16200067944888,Distribution services,Medical distributors,
ZETA,Zeta Global Holdings Corp.,30.85,USD,65.94943518020442,79.36046511627909,6.9138797435453165,-0.6121134020618484,4.538342208844644,4527803,8178810.333333333,0.6991459841263795,7743769598.761276,USD,43.5491923927351,35.90911804427817,Technology services,Packaged software,2026-11-10
EMBC,Embecta Corp.,5.13,USD,65.48387096774192,-44.29967426710098,2.1912350597609627,0.7858546168958749,5.422862712335838,718221,1618704.9,0.571661281730273,290663753.03929275,USD,-8.054145516074449,-7.600907029478458,Health technology,Medical specialties,2026-12-01
VAI,Valor Energy Incorporated,2.06,USD,64.56302923789744,34.64052287581699,26.38036809815952,4.040404040404044,11.005443828016618,28137,1309989.6,0.422175742262287,29988428.15151515,USD,-15.620601452442532,-41.17742707916221,Finance,Finance/Rental/Leasing,
CRM,"Salesforce, Inc.",250.54,USD,64.04111831336346,29.672377206148738,29.257596863230656,-1.9988265206336842,3.871406333747693,9418872,14889302.266666668,0.7183687196577281,206194415077.40106,USD,10.83431027745213,11.229811148802591,Technology services,Packaged software,2026-12-08
ODD,ODDITY Tech Ltd.,18.14,USD,63.423423423423436,30.503597122302157,44.31185361972951,1.0584958217270266,7.888486375807076,1595774,1386916.0333333334,0.6487960120878546,836699423.4050139,USD,-25.14016753753007,-9.67860781481511,Technology services,Packaged software,2026-11-11
ANF,Abercrombie & Fitch Company,139.89,USD,63.42289719626167,56.80977468893621,31.118192895304144,3.4918990900347704,4.459161790386313,1408578,2007918.1,0.8717094789396812,5936145278.899904,USD,4.80977361488052,4.729188898131165,Retail trade,Apparel/Footwear retail,2026-11-24
EFOR,"Everforth, Inc.",32.43,USD,60.663859301461486,-7.895484237432551,6.345302508607965,-4.053254437869815,4.874212589753461,588543,702115.7333333333,0.7794180337931498,1329629970.256509,USD,-1.3325494806976288,-0.9513346150965067,Technology services,Information technology services,2026-10-28
SGMT,Sagimet Biosciences Inc. - Series A,10.46,USD,59.69465648854964,116.11570247933886,0.09569377990432118,0,4.646271510516258,620552,1171969.4333333333,0.6238156161590593,644243534,USD,,,Health technology,Pharmaceuticals: major,2026-11-12
MMED,"MiniMed Group, Inc.",22.4,USD,55.66365531619178,30.917592051431907,11.22144985104269,1.7719218537028487,5.164795918367335,4068048,1897101.4,1.413246844202838,6302238834.711494,USD,16.43646408839779,,Health technology,Medical specialties,2026-12-30
CBAT,CBAK Energy Technology Limited,1.02,USD,54.54545454545454,19.98588401364546,42.65734265734267,2.0204040808161627,5.995798319327681,813024,603481.1,1.7308580310399895,90418754.9309862,USD,99.25638760074337,50.50531955257986,Producer manufacturing,Electrical products,
GCT,GigaCloud Technology Inc,51.64,USD,54.51825254338719,21.13535069200093,-1.3374092472296577,-1.9834867609376514,4.799822950093991,676779,631479.1333333333,1.3044649821815888,1844076705.973237,USD,27.599300694941377,22.863917024885886,Distribution services,Wholesale distributors,2026-11-26
QMCO,Quantum Corporation,23.83,USD,53.84118786313749,361.8217054263565,-4.0273862263391065,2.4505588993980942,7.474282117379037,758500,1924718.4333333333,0.7950100411287989,939140305.1225278,USD,25.692996920013687,10.898127340823969,Electronic technology,Computer peripherals,2026-11-13
MATV,"Mativ Holdings, Inc.",12.04,USD,53.767560664112374,43.33333333333332,-0.6600660066006607,1.261564339781317,3.2147603227339268,591053,626895.5,1.2758101747422599,664488796.9116904,USD,1.2181195279786716,1.0623697453362475,Process industries,Industrial specialties,2026-11-11
GPRO,"GoPro, Inc.",1.27,USD,52.82791817087847,86.21700879765395,115.2542372881356,-3.7878787878787907,19.866141732283463,18451884,63435176.6,0.1202546590504226,237671278.0681818,USD,-31.25528193235196,-23.856114183019052,Consumer durables,Electronics/Appliances,2026-11-05
SDGR,"Schrodinger, Inc.",23.93,USD,51.647655259822564,95.66639411283728,37.84562211981567,2.9247311827956977,5.199241836308304,2800979,1270645.8333333333,2.15598884850474,1790098647.1625807,USD,7.54213919173104,8.87620472685854,Technology services,Packaged software,2026-11-11
CRSR,"Corsair Gaming, Inc.",13.16,USD,50.5720823798627,145.52238805970148,3.296703296703296,-1.4970059880239468,4.15881458966572,877201,1832185.1666666667,0.798191096485106,1423608806.7994013,USD,-1.8046808616984056,3.1101440380085306,Technology services,Packaged software,2026-11-10
NTNX,"Nutanix, Inc.",68.7,USD,50.22960857205337,68.87905604719765,4.2963412782753885,1.0442712163553582,3.318891661467983,3349355,2606760,1.7374796578466802,18571017464.85219,USD,15.891052203769668,12.436055095359324,Technology services,Packaged software,2026-12-02
PCLA,PicoCELA Inc.,7.19,USD,49.79166666666668,203.36272731108397,8.610271903323268,-11.88725490196078,17.54708921120614,88666,833548.9333333333,0.066779358937435,78448646,USD,,,Electronic technology,Computer communications,
PSNYW,Polestar Automotive Holding UK Limited,4.43,USD,49.33926645091692,4.728132387706839,57.371225577264646,-5.341880341880342,14.277652370203187,72688,510976.8333333333,0.17951781014351692,1208630565,USD,,17.584105001572055,Consumer durables,Motor vehicles,
QNRX,"Quoin Pharmaceuticals, Ltd.",6.9,USD,49.02807775377971,-13.370998116760822,44.95798319327732,1.4705882352941255,10.669358178053837,52123,1121892.8,0.3318777904272904,13657240,USD,,,Health technology,Pharmaceuticals: major,2026-11-05
RVTY,"Revvity, Inc.",145.73,USD,48.734435599101836,71.06467895292874,25.661809088557376,3.951779727512656,3.0589348207547653,3404057,1671315.0333333334,1.7355583593904906,16261485664.509022,USD,1.305596125972533,4.050217494078008,Health technology,Medical specialties,2026-11-02
NTRA,"Natera, Inc.",345.34,USD,48.4439477303989,72.12779743807008,11.224194015910323,-1.5508295797936023,3.082370169356915,1432664,1315278.1666666667,1.3845445688722169,49778745780.9232,USD,37.71496523966337,37.8173032034126,Health technology,Biotechnology,2026-11-11
LFST,"LifeStance Health Group, Inc.",12.79,USD,48.203939745075296,98.91135303265942,3.062046736502812,-2.067381316998479,3.563554115938828,5250030,4857954.633333334,0.9741820410733956,4887751662.722052,USD,26.075914175916783,20.383932037101886,Health services,Medical/Nursing services,2026-11-05
SBET,"Sharplink, Inc.",7.98,USD,48.05194805194807,3.9062500000000093,27.272727272727288,-4.201680672268903,6.971267454349989,6999019,8571916.800000023,0.83564524108252,1733444330.8739495,USD,1553.9454806287429,1496.6773245449936,Commercial services,Advertising/Marketing services,2026-11-12
HNST,"The Honest Company, Inc.",5.345,USD,47.24517906336088,92.26618705035972,11.122661122661126,-1.5653775322283605,4.65455031404513,1745849,3074464.1333333333,0.8371605010968423,573435023.5027624,USD,-10.866797205191581,-12.256306714248698,Retail trade,Specialty stores,2026-11-11
LPG,Dorian LPG Ltd.,57.86,USD,45.89006555723652,70.17647058823529,21.503569928601433,1.8303414290742681,3.169510147647028,732596,560411.8,1.1976861610254186,2475405881.500176,USD,123.10944266519084,81.05922022373736,Transportation,Marine shipping,2026-11-04
ANDG,Andersen Group Inc.,55.01,USD,44.72507234938175,91.3391304347826,13.868764231008063,1.4757424829367223,3.5155945672215867,286112,503544.8333333333,0.8007032235838487,6215494697.922339,USD,23.67564250444625,17.95046028477456,Consumer services,Other consumer services,2026-12-02
DFDV,DeFi Development Corp.,4.54,USD,44.58598726114649,5.336426914153143,49.3421052631579,-2.155172413793096,11.543108873505332,1449475,1670760.8333333314,0.7202474056484466,148098376.2284483,USD,66.86807653575025,328.633672297898,Finance,Financial conglomerates,2026-11-18
NAT,Nordic American Tankers Limited,7.99,USD,43.70503597122303,44.22382671480145,18.370370370370374,1.783439490445867,3.6331128195959317,5111156,3762600.1,1.0429553272668828,1691887721.4904459,USD,56.88616472844984,29.11040549685076,Transportation,Marine shipping,2026-12-02
UROY,Uranium Royalty Corp.,4.39,USD,43.46405228758169,26.512968299711797,6.553398058252417,2.5700934579439116,5.518060527172065,2588507,2772490.533333333,0.7709760542365369,1655954756.5771024,USD,1467.4247127381077,132.4100214858637,Non-energy minerals,Other metals/Minerals,2026-12-16
GLE,Global Engine Group Holding Limited,0.6432,USD,43.41137123745819,47.489108002751664,71.7948717948718,6.861604917760427,8.004053393745574,353042,5353934.033333333,3.061326775531723,11770560,USD,,-76.1534940869794,Technology services,Packaged software,
BSIN,Big Sky Industrial Inc.,1.53,USD,42.99065420560748,53,2.684563758389264,-5.55555555555556,5.162450980392166,810566,1048292.4,1.0093598203647696,80314950.16666666,USD,5.226824457593689,-48.74281877191674,Energy minerals,Oil & gas production,2026-11-17
BMNR,"BitMine Immersion Technologies, Inc.",22.81,USD,42.91979949874685,7.848699763593381,25.32967032967033,-3.347457627118655,7.086553516627999,41967554,41259465.46666667,0.9854291754383759,13759593936.56949,USD,2167.94557320515,1022.299586706758,Finance,Financial conglomerates,2026-11-20
BMEA,"Biomea Fusion, Inc.",1.74,USD,42.622950819672134,51.30434782608697,31.818181818181813,-3.333333333333336,8.672413793103566,1594658,1741232.6666666667,0.770694715467115,126121893.2,USD,,,Health technology,Pharmaceuticals: major,2026-11-03
VFF,"Village Farms International, Inc.",2.83,USD,42.21105527638192,5.992509363295886,9.689922480620154,-0.3521126760563305,3.834427057041798,375076,1019973.2333333333,0.5714373643396916,346070220.0316902,USD,6.808127014507924,-23.876921045008697,Process industries,Agricultural commodities/Milling,2026-11-11
HPQ,HP Inc.,32.7,USD,42.17391304347827,77.4281063483451,9.989909182643801,-3.3116499112950843,5.186893840104811,12964079,15532518.16666677,0.7969736456548528,29488565944.62153,USD,11.143383394729385,8.674553179021387,Technology services,Information technology services,2026-12-01
BOX,"Box, Inc.",34.66,USD,40.323886639676104,41.527153940383826,7.639751552795011,-0.40229885057471426,3.0581155716758324,2754432,2836028.1666666665,1.152841656376148,4755378233.0385065,USD,9.23404501375855,9.626509277749747,Technology services,Information technology services,2026-12-08
VIOT,"Viomi Technology Co., Ltd",1.26,USD,40,-5.263157894736847,77.46478873239438,-9.67741935483871,19.33446712018141,2283228,2600170.7,0.31648775204508917,91998237,USD,,-36.89853419027676,Consumer durables,Electronics/Appliances,2027-03-29
PAYP,PayPay Corporation - American Depository Shares,17.65,USD,39.85736925515055,-13.691931540342301,17.27574750830563,-0.9539842873176302,4.3679886685552765,398237,799467.5666666667,0.3732982854246094,11914904424,USD,16.415106457972854,,Commercial services,Miscellaneous commercial services,2026-12-02
NMAX,"Newsmax, Inc.",10.44,USD,39.199999999999996,53.30396475770925,-4.831358249772116,-3.064066852367689,5.488916256157653,1185126,1239858.2333333334,0.9828776859564448,1348437197.1476326,USD,16.528387839519528,,Consumer services,Broadcasting,2026-11-12
DSX,Diana Shipping inc.,2.99,USD,38.425925925925924,20.564516129032267,12.830188679245294,0,3.4338270425226627,1506799,1129389.2666666666,1.0254467209025897,371996976,USD,4.748756583338369,-3.680426074388273,Transportation,Marine shipping,2026-11-18
SM,SM Energy Company,38.16,USD,37.86127167630057,34.366197183098585,12.40058910162001,-7.580527972874794,3.3916966157532356,5820647,3997150.933333333,1.6496199848234827,9076511319.240494,USD,215.25851197982345,75.39189250000238,Energy minerals,Integrated oil,2026-10-29
NEOG,Neogen Corporation,12.55,USD,36.85932388222465,44.25287356321841,9.2254134029591,2.4489795918367405,3.2043255549230687,2836843,1974886.4,1.135171198652669,2737230334.832653,USD,-0.07052280015435179,-2.713988873998084,Health technology,Medical specialties,2026-10-06
CRGY,Crescent Energy Company,14.4,USD,36.23462630085147,14.014251781472678,18.32374691865243,-6.310995445673383,3.235714285714255,9308042,5752850.5,1.5050783877442802,4757813050.46194,USD,55.34302987918479,24.25071749476259,Energy minerals,Integrated oil,2026-11-09
MGRX,"Mangoceuticals, Inc.",0.4524,USD,36.22402890695574,29.6275071633238,-7.711138310893513,7.714285714285723,7.112668940255153,1041156,6315583.733333333,3.4407438031277326,9757101.454285717,USD,-59.09975075694936,-38.91304769102572,Health technology,Pharmaceuticals: major,
DXC,DXC Technology Company,11.58,USD,34.96503496503497,-3.0962343096234246,9.45179584120983,-3.8205980066445107,3.65778435726562,2258260,2476829.9666666654,1.0892795780603208,1850237184.4186049,USD,-5.064893953782843,-2.4230107863060812,Technology services,Data processing services,2026-11-04
APA,APA Corporation,44.79,USD,34.343131373725235,16.82316118935836,10.48347311297484,-5.526260282640788,3.2269479794594735,9160702,5552473.366666666,1.8183928048772862,15692243700.115799,USD,8.953168044077135,-12.439097146266283,Energy minerals,Integrated oil,2026-11-04
BLSH,Bullish,32.08,USD,33.38877338877338,-18.887484197218708,31.799506984387836,-9.53186689227299,6.491906394727466,2560110,1631094.3333333333,1.8253164506421415,4821694462.010151,USD,65.77618621312804,,Technology services,Packaged software,2026-11-25
SLE,"Super League Enterprise, Inc.",4.23,USD,33.22834645669293,-6.622516556291386,38.009787928221876,-4.298642533936641,9.331306990881433,94442,2693623.066666667,0.2521320915654738,10461513.502262445,USD,0.26657780739753417,-14.297289334119034,Technology services,Internet software/Services,2026-11-12
GDYN,"Grid Dynamics Holdings, Inc.",8.02,USD,32.56198347107438,34.56375838926174,4.836601307189532,-1.3530135301353161,3.0816708229425935,1000635,1303134.3333333333,1.0659836343252196,650637622.5830257,USD,6.992432860181018,8.569292469433003,Technology services,Information technology services,2026-10-29
MGNI,"Magnite, Inc.",23.78,USD,31.01928374655649,89.4820717131474,-3.1364562118126256,0.2952340784479135,3.8192959269494247,1214105,2582063.3666666653,0.5502556858726909,3410626484.080135,USD,11.24489419149378,8.315889962252253,Technology services,Packaged software,2026-11-11
FRNM,"Freenome, Inc.",14.73,USD,30.933333333333337,33.303167420814475,28.086956521739136,0.6147540983606548,6.0498011832023995,423971,850000.4333333333,0.5283319966284131,1582691629.6229508,USD,,,Health technology,Medical specialties,2026-12-02
ALVO,Alvotech,5.1,USD,30.102040816326525,42.857142857142854,26.237623762376227,1.5936254980079698,4.329366946778746,3862825,1012061.3666666667,5.8206589260299815,1991200425.478088,USD,-38.9444640063727,-12.166128663657659,Health technology,Biotechnology,2026-11-11
