Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Industry,Upcoming earnings date
TJGC,TJGC Group Limited,11.53,USD,517.4019533034217,195.6410256410256,3.038427167113493,8.9766447775988,1109982,1684027.0333333334,0.6303474275814185,116453263.77837354,USD,,-5.896746970571368,Electronic technology,Electronic equipment/Instruments,
XHLD,"TEN Holdings, Inc.",8.92,USD,502.7027027027027,59.28571428571429,-28.81085395051875,18.693145419602818,4910622,7559942.4,1.4564270569278146,106838795.26895452,USD,-34.49820788530466,,Commercial services,Miscellaneous commercial services,2026-11-16
QMCO,Quantum Corporation,22.825,USD,318.80733944954125,-7.5162074554295,-3.201865988125526,7.805883273353155,961160,1934274.4333333333,0.9971963837573063,899533243.2241306,USD,25.692996920013687,10.898127340823969,Electronic technology,Computer peripherals,2026-11-13
TXG,"10x Genomics, Inc.",70.11,USD,291.2388392857143,22.677165354330707,2.2160664819944538,5.265185321026186,3361470,2978711.3333333335,1.4844513429469584,9134713268.07756,USD,-12.649501468989289,-4.27563284952193,Health technology,Biotechnology,2026-11-04
CYPH,Cypherpunk Technologies Inc.,2.58,USD,248.64864864864865,297.41219963031426,13.907284768211916,13.841638981173881,10558570,9425362.5,0.7452594514802575,278032116.6887417,USD,,,Health technology,Biotechnology,2026-11-16
SWVL,Swvl Holdings Corp,5.51,USD,244.37499999999994,282.6388888888889,-22.55797610681659,20.448016593207157,552387,3006436.066666667,0.4897349615069368,54903533.457484186,USD,,40.45086050958886,Transportation,Other transportation,2027-05-04
PCLA,PicoCELA Inc.,7.73,USD,233.1896551724138,19.10631741140216,-23.54104846686448,15.252263906856486,263160,828810.3,0.2026438258316513,97195563,USD,,,Electronic technology,Computer communications,
LIFE,Ethos Technologies Inc.,39.36,USD,232.15189873417722,12.32876712328767,-2.211180124223604,6.21366869918698,983692,1608225.1333333333,0.8279362454448196,2509546594.870062,USD,113.35299215522964,83.24085876383994,Technology services,Packaged software,2026-12-02
CDNA,"CareDx, Inc.",52.37,USD,202.1927293710329,11.342617199957482,4.1981695185037795,4.756949180283245,794940,1148542.6,0.712762413873645,2709321137.660963,USD,52.22602937274312,34.40553244177381,Health technology,Medical specialties,2026-11-10
MRNA,"Moderna, Inc.",146.69,USD,175.83678074464083,133.24852917792973,1.8892824894075146,7.310952153715779,10546639,24967429.066666666,0.670550542046802,58563910319.58513,USD,2.112676056338028,-27.61533463287849,Health technology,Biotechnology,2026-10-29
ASST,"Strive, Inc.",29.03,USD,173.09501411100655,131.49920255183414,5.1049963794351925,7.545913094827945,9749778,7798981.7,0.8977605943203645,2707412395.11803,USD,-19.196116796241466,650.3060458871381,Finance,Financial conglomerates,2026-11-13
EVC,Entravision Communications Corporation,8.32,USD,166.66666666666666,-6.306306306306311,-3.3681765389082368,4.332846840659317,1079304,1581424.0666666667,0.9029775056277971,767838678.2253195,USD,126.2381496004368,71.38218923933209,Consumer services,Broadcasting,2026-10-29
TEAM,Atlassian Corporation,192.77,USD,159.20398009950247,15.979784609830936,7.2732331663884375,4.723356479594614,3733494,4850746.866666666,1.040714134810593,48797569550.450874,USD,27.603326919111804,26.019652929417052,Technology services,Packaged software,2026-10-29
PLSE,"Pulse Biosciences, Inc",54.21,USD,144.96159060099413,21.820224719101127,2.0711730370928287,7.523506469549683,505750,551128.8,0.6190409278159722,3866398675.7493877,USD,,,Health technology,Medical specialties,2026-11-16
IOVA,"Iovance Biotherapeutics, Inc.",9.26,USD,143.04461942257214,42.02453987730062,7.674418604651165,4.757405121875844,21028157,17051728.1,1.9813293982171467,4194515678.6837206,USD,65.65419001868162,34.52396232274092,Health technology,Biotechnology,2026-11-05
SUNE,"SUNation Energy, Inc.",3.24,USD,141.7910447761194,28.571428571428577,1.250000000000001,12.1318342151676,631948,5307237.933333334,0.04042293106011201,21102469.3125,USD,-37.52427807971278,10.336308753331092,Industrial services,Engineering & construction,2026-11-16
HUM,Humana Inc.,407.02,USD,140.84023668639054,5.994791666666662,-0.6783796974133796,3.278131295759476,706038,1024991.5,0.7976333481365814,48875085102.461975,USD,26.179449178708165,18.332385671350824,Health services,Managed health care,2026-11-06
OKTA,"Okta, Inc.",186.45,USD,139.93051087376142,19.381482904341134,11.981981981981974,5.039807684940502,6601187,3657709.3,1.827187199589012,32595329816.22252,USD,10.576923076923077,11.219688744118711,Technology services,Packaged software,2026-12-08
TVTX,"Travere Therapeutics, Inc.",65.79,USD,138.62894450489665,8.278472679394351,-0.5742783738854397,3.483312704926961,924716,1530919.7666666666,0.7498737797833894,6201436142.395195,USD,48.174295974626254,77.11626820341095,Health technology,Pharmaceuticals: major,2026-10-22
ARCT,Arcturus Therapeutics Holdings Inc.,15.29,USD,133.07926829268294,94.52926208651398,3.8017651052274184,9.406428104269807,595763,1245990.4,0.5696293182840376,434588711.1317039,USD,-96.4096287229757,-82.94748729532144,Health technology,Pharmaceuticals: major,2026-11-11
