Symbol,Description,Price,Price - Currency,"Performance %, 3 months","Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Industry,Upcoming earnings date
TALO,"Talos Energy, Inc.",17.66,USD,29.757531227038946,24.191279887482413,12.98784388995521,-0.11312217194569894,3.2235884161139454,2100586,1831973.4,1.2652141723242103,2948610239.55543,USD,56.52934514657858,2.440780209196424,Energy minerals,Oil & gas production,2026-11-04
LPG,Dorian LPG Ltd.,55.38,USD,29.513564078578124,74.04148334380892,20.05202688055495,0.36245016310257855,3.0038306763659,571048,565554.7,1.0152199073045243,2369304860.1507792,USD,123.10944266519084,81.05922022373736,Transportation,Marine shipping,2026-11-04
ACB,Aurora Cannabis Inc.,3.81,USD,29.15254237288135,9.482758620689657,1.0610079575596827,1.871657754010691,3.5879265091863353,605302,1606507.2999999993,0.636913413943528,247046145.21470016,USD,-12.591351453997651,-22.29913146074702,Process industries,Agricultural commodities/Milling,2026-11-11
TARS,"Tarsus Pharmaceuticals, Inc.",79.95,USD,28.681796233703523,14.557959593064902,16.17262423714038,0.8069600302610018,4.7149647100866225,623901,791184.7,0.6621126464161764,3508445390.320263,USD,69.40580557179038,105.1735748051746,Health technology,Pharmaceuticals: major,2026-11-10
CNH,CNH Industrial N.V.,13.75,USD,28.384687208216608,29.83947119924457,32.850241545893724,1.2518409425625916,4.3329350649353096,14832384,22630262.566666666,0.43710327336875887,17018731746.686304,USD,1.952047528113728,0.5973781735715471,Producer manufacturing,Trucks/Construction/Farm machinery,2026-11-10
VET,Vermilion Energy Inc.,13.29,USD,28.281853281853284,7.69854132901134,16.37478108581435,0.45351473922901525,3.0930882511018636,1564230,1284001.3666666667,1.1488082866545584,2032683778.0239909,USD,12.254423677847015,-6.272847583745945,Energy minerals,Oil & gas production,2026-11-11
DOCS,"Doximity, Inc.",26.39,USD,27.796610169491537,6.842105263157899,-0.8453879391320605,3.1665363565285474,3.497834677637933,2405442,6043877.733333333,0.9370884678033493,4703911298.304145,USD,7.336563568701898,11.181813864825079,Technology services,Packaged software,2026-11-05
PRGO,Perrigo Company plc,13.65,USD,27.570093457943937,34.7482724580454,7.311320754716979,-0.07320644216690914,4.225798011511524,1925213,2714904.2666666666,0.7670128227566531,1894200331.4494874,USD,-3.1714475054435294,-4.181885431596479,Health technology,Pharmaceuticals: major,2026-11-11
NEOG,Neogen Corporation,11.95,USD,27.127659574468073,29.609544468546623,0.5046257359125208,1.4431239388794561,3.1410639569634595,1875530,2044420.0666666667,0.8244023409399259,2606366674.639219,USD,-0.07052280015435179,-2.713988873998084,Health technology,Medical specialties,2026-10-08
RSKD,Riskified Ltd.,6.29,USD,27.07070707070707,48,4.833333333333334,3.284072249589494,4.377583465818724,899246,1905375.3333333333,0.4253431779096985,830517335.4367816,USD,21.75055514415132,9.625549021055967,Technology services,Packaged software,2026-11-18
DAIC,"CID HoldCo, Inc.",2.28,USD,26.666666666666654,-61.265661499256744,300.0701877522372,-9.881422924901187,41.64379699248117,424328,11862694.833333334,0.14948131328581715,4474737.011857708,USD,-96.5350158015081,,Miscellaneous,Miscellaneous,
JANX,"Janux Therapeutics, Inc.",17.31,USD,25.708061002178642,24.89177489177489,8.187499999999993,1.2280701754385805,4.466823471156224,869760,799706.6666666666,0.9009768662670474,1058277549.436842,USD,,5366.970387243736,Health technology,Biotechnology,2026-11-10
CHPT,"ChargePoint Holdings, Inc.",8.84,USD,25.568181818181813,62.20183486238531,41.21405750798722,-2.4282560706401837,7.379848093083159,1156530,2659289.033333333,0.16037507018740696,237356880.31788075,USD,17.735064408154987,8.839391447988715,Producer manufacturing,Electrical products,2026-12-09
CRCT,"Cricut, Inc.",5.65,USD,25.27716186252773,38.48039215686275,-4.560810810810803,0.533807829181499,3.900126422250317,554318,904771.9333333333,0.777250451184634,1183360936.4056942,USD,-9.19575625174305,-3.111897688725955,Distribution services,Wholesale distributors,2026-11-10
ALT,"Altimmune, Inc.",3.3,USD,24.99999999999999,-5.71428571428572,11.864406779661005,0.9174311926605444,4.099134199134291,2460903,4156838.2666666666,0.7112979140604948,641908406.972477,USD,-100,55.00000000000001,Health technology,Biotechnology,2026-11-10
VIR,"Vir Biotechnology, Inc.",10.765,USD,24.88399071925756,13.674762407602955,19.611111111111118,1.3653483992467172,5.719992037688231,1841511,1828997.7,0.8412210372615982,1821609764.5965164,USD,19582.537067545305,1495.9315789473685,Health technology,Biotechnology,2026-10-29
SUNE,"SUNation Energy, Inc.",3.24,USD,24.61538461538462,141.7910447761194,28.571428571428577,1.250000000000001,12.1318342151676,631948,5307237.933333334,0.04042293106011201,21102469.3125,USD,-37.52427807971278,10.336308753331092,Industrial services,Engineering & construction,2026-11-16
BIVI,BioVie Inc.,2.05,USD,24.24242424242424,40.41095890410958,44.87632508833921,6.217616580310875,9.344425087107961,509432,9503462.7,1.0850191357323942,17324852.72020725,USD,,,Health technology,Biotechnology,2026-12-02
TYL,"Tyler Technologies, Inc.",359.54,USD,23.962212108674663,4.214492753623194,7.8889722430607705,6.79300204948466,3.5905998935148666,769635,894219.5666666667,0.6401456897347625,14723981297.106483,USD,8.216340080890161,8.189112768562842,Technology services,Data processing services,2026-10-28
XP,XP Inc.,19.595,USD,23.862199747155493,4.0074309978768525,23.045525902668746,-1.334340382678754,3.8074581708161763,5324610,6027208.9,0.6160939911023958,10130919632.19738,USD,20.657860338874652,16.843331464224402,Finance,Investment banks/Brokers,2026-11-24
PHVS,Pharvaris N.V.,38.86,USD,23.20862396956246,45.32535527299925,14.294117647058822,2.209363492898465,5.2181089625762755,997934,891148.8333333334,0.7604512959693873,2714902855.621778,USD,,,Health technology,Biotechnology,2026-11-18
WT,"WisdomTree, Inc.",22.79,USD,22.790948275862075,52.953020134228176,1.0195035460992927,-4.76389469285416,4.709145615244893,3677887,2569464.2666666666,1.4190146943524757,3452961156.134559,USD,57.30636382202253,37.13987511471811,Finance,Investment managers,2026-10-23
HYPD,"Hyperion DeFi, Inc.",3.64,USD,22.558922558922557,-3.1914893617021187,27.719298245614034,4.297994269340971,7.81573783359492,508075,534700.3333333334,0.8353625151880357,56563538.028653294,USD,,3052.0297943201763,Health technology,Pharmaceuticals: major,2026-11-18
SB,"Safe Bulkers, Inc",8.35,USD,22.434017595307907,36.437908496732014,9.007832898172316,-1.880141010575795,3.5124893071001084,1432168,991548.4666666667,0.9545023700472837,850309523.854289,USD,33.036732832081604,10.807256007471453,Transportation,Marine shipping,2026-11-11
DSX,Diana Shipping inc.,2.96,USD,22.31404958677686,21.311475409836067,18.4,-0.33670033670034444,3.3723455598455576,1079294,1089555.5,0.7817470147426732,368264566.9494949,USD,4.748756583338369,-3.680426074388273,Transportation,Marine shipping,2026-11-18
DH,Definitive Healthcare Corp.,1.02,USD,22.25818051060769,-8.108108108108114,61.904761904761905,-2.8571428571428594,6.790259103641335,472089,640809.4333333333,0.3288933209900832,147736154,USD,-9.1440329218107,-4.990078635996179,Technology services,Packaged software,2026-11-05
TVTX,"Travere Therapeutics, Inc.",65.79,USD,22.10467706013364,138.62894450489665,8.278472679394351,-0.5742783738854397,3.483312704926961,924716,1530919.7666666666,0.7498737797833894,6201436142.395195,USD,48.174295974626254,77.11626820341095,Health technology,Pharmaceuticals: major,2026-10-22
SENS,"Senseonics Holdings, Inc.",8.84,USD,21.93103448275862,36.6306027820711,14.211886304909557,1.4925373134328241,5.583710407239868,567460,745770.9333333333,0.9928975264523048,467406639.044776,USD,117.8222289066025,90.62671797691038,Electronic technology,Electronic components,2026-11-10
PRZO,ParaZero Technologies Ltd.,0.7119,USD,21.463914007848494,-38.095652173913045,18.65,-8.283947436227779,12.249413039552097,812991,4046756.566666667,0.6058386050445229,20760764.948209222,USD,,102.55337599052368,Electronic technology,Electronic equipment/Instruments,
GO,Grocery Outlet Holding Corp.,11.66,USD,21.205821205821216,94.0099833610649,9.380863039399625,3.644444444444446,4.350588091154236,1927034,2827974.7,0.71008442485853,1155325218.177778,USD,1.1012297291341038,5.123935579743298,Retail trade,Food retail,2026-11-10
FSM,Fortuna Mining Corp.,11.63,USD,21.145833333333346,16.82571572074335,9.40733772342427,-3.002502085070888,3.9676943864390344,3339741,5366492.7,0.7481481225939796,3441984209.384569,USD,33.317742627407846,2.0535018684888495,Non-energy minerals,Precious metals,2026-11-11
TDW,Tidewater Inc.,88.58,USD,20.33691074582258,16.399474375821296,-4.23783783783784,-4.721953318274713,4.407508950746817,842894,659507.3,1.3989575045168938,4407406858.068624,USD,0.25070951378170114,-1.0215273509978564,Transportation,Marine shipping,2026-11-11
