Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Upcoming earnings date
OTLK,"Outlook Therapeutics, Inc.",0.6526,USD,93.07692307692305,-7.7988132240746015,-4.17033773861969,6.357536885425291,5582578,16549704.566666666,1.255804711677453,158873863.8948605,USD,,,Health technology,2026-12-18
NTAP,"NetApp, Inc.",197.79,USD,92.4963503649635,-4.064606877819274,0.4418037781840365,4.3982831719066455,4814558,2520894.566666667,1.8683006879741828,38849714903.93205,USD,30.12202954399486,12.152935821574875,Electronic technology,2026-12-01
MANE,"Veradermics, Incorporated",106.75,USD,91.65170556552962,-6.7685589519650655,-1.7758557232241505,4.559772499163581,1869521,661666.9,3.0424118349223295,4460029542.084559,USD,,,Health technology,2026-12-02
COHU,"Cohu, Inc.",57.75,USD,90.46833773087072,-3.0877664037590256,5,5.031057513914684,1309024,979714.0666666667,1.2760784614967686,2733794465.8500004,USD,38.37481426448737,32.65945915758959,Electronic technology,2026-10-29
FA,First Advantage Corporation,20.72,USD,88.19255222524977,-1.0978520286396203,-1.6144349477682804,3.410385755653548,2247225,2032295,1.682785947246236,3558736420.9876547,USD,14.880975237627133,32.89491347733534,Technology services,2026-11-05
NBIS,Nebius Group N.V.,223.54,USD,85.54886905997095,-3.7792699724517913,2.545988348089354,5.956434770383043,21218547,20420860,1.3517361474984002,60770519645.51923,USD,454.04376784015756,460.8857615894147,Technology services,2026-10-22
VSH,"Vishay Intertechnology, Inc.",32.51,USD,84.34930535866172,-4.969307220111086,2.0722135007849185,4.230544447862275,4317167,3597021.6333333333,1.270182080045267,4986365066.686656,USD,16.572646769432602,13.384001325338039,Electronic technology,2026-11-11
CNC,Centene Corporation,65.11,USD,83.02178496134924,-0.6712433257055648,-2.965722801788368,3.5272725278100117,13444466,4164608.433333369,3.3036883207362213,32164013401.059464,USD,9.923679783349062,13.888545934115271,Health services,2026-10-27
CVLT,"Commvault Systems, Inc.",144.54,USD,82.8000505880865,1.2184873949579695,-2.8563747563680355,3.6429609203581936,1172116,524031.6666666667,2.2777565851646053,5990396577.667585,USD,11.402662619069574,15.472896929980767,Technology services,2026-11-03
CXW,"CoreCivic, Inc.",35.23,USD,76.94625816172777,8.30003074085458,-0.8722566122678737,3.701127285998132,3659405,1823931.7,1.8985946195767698,3484017871.1775465,USD,27.26896026311633,24.34834452402156,Commercial services,2026-11-09
IMRN,Immuron Limited,1.22,USD,73.5123449766754,5.172413793103453,3.3898305084745797,12.258782201405252,89089,4345743.566666666,0.006853457283757533,10555950.819480002,USD,,10.406995041108699,Health technology,2027-02-19
SLNH,"Soluna Holdings, Inc.",1.26,USD,73.33883615352869,5.000000000000004,5.882352941176476,5.895124716553235,15717016,8866257.86666667,2.26354683587885,310844587.7647059,USD,144.55992205261447,50.858699939048435,Electronic technology,2026-11-12
KEEL,Keel Infrastructure Corp.,4.01,USD,70.63829787234042,23.765432098765416,11.080332409972298,6.043284645529103,67329452,38262269.4,2.0369383703684547,2476468384.263158,USD,-50.039403690676274,-23.025718236647858,Technology services,2026-11-16
NXDR,"Nextdoor Holdings, Inc.",2.49,USD,69.38775510204084,-0.7968127490039671,0.40322580645162226,3.6058519793460917,4566615,2077857.5666666667,1.9448375923700063,963252534.0725807,USD,14.534588972700599,9.793008592322487,Technology services,2026-11-11
RIOT,"Riot Platforms, Inc.",23.75,USD,69.28011404134,25.827814569536425,8.546617915904942,5.5766917293233496,24572818,19290991.733333334,1.655491616876802,8912399521.937843,USD,13.88801736083876,24.513631606054062,Technology services,2026-11-10
FLEX,Flex Ltd.,108.51,USD,66.73325138291335,-10.783144912641312,-0.46780407264721235,4.07795199915752,9248246,3113992.233333325,2.9645261314360525,40083913315.20969,USD,20.577946768060837,12.245915471350772,Electronic technology,2026-11-04
HIVE,HIVE Digital Technologies Ltd,3.41,USD,64.73429951690824,22.661870503597136,9.646302250803867,4.92773355676588,25737995,20867356.13333336,1.91561740175528,935285721.5609198,USD,66.21915906471617,144.38792908005632,Technology services,2026-11-16
PBF,PBF Energy Inc.,77.19,USD,63.92015289870459,3.0987044209963845,0.03888024883359401,5.316584309588597,8998726,3318037.933333333,2.3516053677503788,9149859555.540436,USD,56.22516822067342,13.535456296056521,Energy minerals,2026-10-29
HOOD,"Robinhood Markets, Inc.",119.82,USD,63.9124487004104,28.977395048439167,9.115745378380831,5.39625509693116,38993618,21730659.233333334,1.5125685245076108,107728037356.03734,USD,34.503510531594785,39.14134374128798,Finance,2026-11-04
GCTS,"GCT Semiconductor Holding, Inc.",2.07,USD,62.992125984251956,3.499999999999992,0.4854368932038731,4.920289855072453,1964056,2015290.1666666667,1.3463240301156694,190377328.23786405,USD,-17.85109983079526,-32.83385476700149,Electronic technology,2026-11-12
AVT,"Avnet, Inc.",96.12,USD,61.79094428547384,2.255319148936175,3.221649484536082,3.322929671244813,2665078,1246319.7333333334,2.150949456991955,7888854604.731959,USD,47.662508154889956,24.467317641553976,Distribution services,2026-11-04
RAL,Ralliant Corporation,67.96,USD,60.20744931636018,-2.538362254409881,0.9057164068299918,3.236410073152274,2410861,1372914.4333333333,1.4246732532401365,7519094706.753378,USD,12.815418239618518,,Electronic technology,2026-11-11
BE,Bloom Energy Corporation,265.63,USD,58.72721840454138,24.97294754175487,-5.388944294058981,5.73416298718422,73282445,14878233.866666667,4.878244724984749,78235301041.08995,USD,165.51682027305216,90.98435328869272,Electronic technology,2026-10-29
QTEX,QTREX Quantum Ltd.,0.88,USD,58.387329013678915,-3.3498077979132312,1.1261778901402013,6.374594155844172,1103155,2418933.7333333334,0.8351787837765506,59026042.472994715,USD,,,Health technology,
ARW,"Arrow Electronics, Inc.",219.31,USD,56.19257887614843,1.9572291957229233,1.995163240628775,3.0652110189749893,1074194,600832.8333333334,1.8495177659381041,11164068366.6185,USD,31.824628852945807,26.05106778347911,Distribution services,2026-10-29
HIMX,"Himax Technologies, Inc.",14.02,USD,55.26024363233666,-3.376981392143351,2.5603511338697853,3.5476869777867863,1231949,1049473.2333333334,1.173901563326178,2330413768,USD,3.937394260924818,-7.600129309634049,Electronic technology,2026-11-05
SANM,Sanmina Corporation,199.56,USD,54.7336589904629,-0.6224789602111449,1.7851678057737428,4.360485926180506,894706,570662.7666666667,1.8866674426686372,10695888008.78119,USD,69.67478822587803,58.561151972887735,Electronic technology,2026-11-09
DOCN,"DigitalOcean Holdings, Inc.",130.14,USD,53.28621908127206,4.145326504481429,-2.1356594976688252,6.4131484774638245,9709774,2543417.033333333,3.739267983707811,15301801373.571365,USD,28.570644718792863,21.409513791828168,Technology services,2026-11-09
BTDR,Bitdeer Technologies Group,12.97,USD,52.40893066980025,44.2714126807564,15.391459074733099,6.268201343760326,18457629,13583709.466666667,1.9822648063675088,3525015661.3389683,USD,47.05042999837299,127.67794324996053,Technology services,2026-11-16
AUR,"Aurora Innovation, Inc.",6.31,USD,51.68269230769229,1.9386106623586303,-2.773497688751935,4.754471360652084,44563228,30237891.7,1.4464545991293618,12646161559.457628,USD,100,400,Technology services,2026-11-04
GGB,Gerdau S.A.,4.94,USD,51.533742331288366,3.7815126050420296,-3.1372549019607696,3.3399363794100774,15852497,11027080.599999988,1.4163862350944798,9308155137.9036,USD,14.368833697708899,8.979740280136111,Non-energy minerals,2026-10-26
EWTX,"Edgewise Therapeutics, Inc.",45.32,USD,50.589798969928566,-0.5049396267837473,-3.451214316148269,4.457445467154251,1947052,1277735.7,1.3753516165212403,4921939190.71666,USD,,,Health technology,2026-11-05
HCAT,"Health Catalyst, Inc",1.79,USD,49.16666666666667,4.069767441860469,-0.555555555555556,5.602553870710135,860995,737418.2333333333,1.749165738580888,134708927.16111112,USD,-12.678237385562616,-7.544615034182978,Technology services,2026-11-10
ANET,"Arista Networks, Inc.",199.39,USD,48.79850746268655,2.2303117309269864,-0.07016488748559854,3.2553645762433323,10707840,5674184.9,2.306071767929561,251475573324.76773,USD,37.68595791001451,32.57247038475296,Electronic technology,2026-11-02
FFIV,"F5, Inc.",432.03,USD,48.43331271902699,8.733294742405555,-0.5959228751553154,3.1973970061603025,1217538,521948.63333333336,2.41231341065704,24464641167.251873,USD,10.854722759716545,9.411847165429723,Technology services,2026-11-02
CLSK,"CleanSpark, Inc.",14.47,USD,47.8038815117467,23.306348530038356,8.38951310861424,5.935827821107789,29581197,18878559.666666668,1.704063823836379,3716143219.1370792,USD,-30.525966049817765,7.4863475314786125,Technology services,2026-12-16
VSAT,"ViaSat, Inc.",76.38,USD,46.88461538461537,-0.6503642039542143,4.601479046836483,5.053117869300097,4298415,1699234.7666666666,2.697917349894193,10521788559.433853,USD,-1.2391401250497414,1.349732097765966,Electronic technology,2026-11-11
NET,"Cloudflare, Inc.",323.6,USD,45.95642957015922,7.8307230923025655,-3.096364616398148,5.135371711107214,4544107,3612776.6333333333,1.4630958695142402,115227396427.03363,USD,35.865559537472954,33.53399619757514,Technology services,2026-10-29
BBY,"Best Buy Co., Inc.",92.85,USD,45.07812499999999,5.981052391279529,-1.808375634517775,3.30870066928226,5108146,3961239.9,1.415479959102998,19473217083.450188,USD,3.613053613053613,1.4495889225443532,Retail trade,2026-11-24
PARR,"Par Pacific Holdings, Inc. Common Stock",84.37,USD,44.444444444444464,5.107761305593632,-2.4511504220140945,5.204862933676546,2093935,942299.2000000004,2.4485250043791797,4226905547.324431,USD,56.797793220586044,13.187341522133453,Energy minerals,2026-11-09
MOH,Molina Healthcare Inc,200.79,USD,43.5957948937996,-1.578354002254791,-2.096640499292999,3.224598550012956,860023,583269.4333333333,1.5786822650988201,10481237965.733824,USD,-4.839415419620198,2.5545343560684586,Health services,2026-10-21
WTTR,"Select Water Solutions, Inc.",20.78,USD,41.16847826086956,-1.9811320754716895,2.0628683693516785,3.338752921765516,3040694,1393690.3333333333,2.1406912939229086,2679433258.894892,USD,8.673997501475776,-1.9523713240963814,Energy minerals,2026-11-03
STLD,"Steel Dynamics, Inc.",235.26,USD,40.19426732614266,-6.8498574596135615,-4.112492357856126,3.2846789570202,3096335,1172452.4666666666,3.2861924695961915,33719368346.698833,USD,33.43686468031639,19.77252718396139,Non-energy minerals,2026-10-19
DIOD,Diodes Incorporated,92.37,USD,36.60159716060337,-8.444840915848939,1.7402797664941052,3.9967057950170264,705069,643561.2,1.5857899238647923,4253795978.692036,USD,21.65876596070036,17.802237079718843,Electronic technology,2026-11-05
W,Wayfair Inc.,102.46,USD,34.58557730198345,-1.4807692307692368,-0.03902439024390854,4.207648977998367,2905403,2368334.3,1.2142119910644722,14033757643.611708,USD,7.516040329972502,7.461692205196535,Retail trade,2026-10-29
SG,"Sweetgreen, Inc.",7.22,USD,34.450651769087514,21.344537815126042,5.555555555555554,5.846755045508554,5875599,5539013.233333333,1.2230527030976401,859478324.2777778,USD,3.814465764644391,-0.6487696401456088,Consumer services,2026-11-05
VOYG,"Voyager Technologies, Inc.",35.87,USD,32.85185185185184,-14.452659193894592,-1.994535519125694,5.7566211318650335,6112809,1474734.9,5.341897823333645,2189112239.1120214,USD,15.48364496212287,10.627841414167069,Technology services,2026-11-09
NVT,nVent Electric plc,157.88,USD,30.242534235274704,-3.9659367396593734,4.328289169364952,3.3292373954902326,3408792,2351085.033333333,1.594829909362845,25554131983.26121,USD,52.76710621949954,46.19246355773302,Electronic technology,2026-10-23
AXSM,"Axsome Therapeutics, Inc.",207.78,USD,30.15534953645704,-5.092952085141372,-3.033414224379317,3.6607847586047284,846276,662478.5,1.364382088120011,10883686179.764702,USD,45.54258141053838,56.87216811808506,Health technology,2026-11-09
PDFS,"PDF Solutions, Inc.",44.28,USD,30.00587199060481,-7.769214746927717,1.2577178138577734,4.891098851464761,1285568,624557.0666666667,2.194206815284526,1869821051.8984683,USD,18.947185276832663,23.04948979591837,Technology services,2026-11-05
WLTH,Wealthfront Corporation,10.1,USD,29.15601023017902,11.849390919158365,0,5.049504950495012,16620450,2549683.5,4.218986907025641,1577382077,USD,0.8241607497558247,,Technology services,2027-01-12
POET,POET Technologies Inc.,7.8,USD,27.659574468085097,-8.825248392752775,3.8615179760319576,4.819322344322412,7080924,9364323.00000004,0.8216332592172959,1349853144.687084,USD,112.28707970065568,266.0571946344769,Producer manufacturing,2026-11-12
NOK,Nokia Corporation Sponsored,10.68,USD,27.598566308243736,-0.2801120448179378,0.7547169811320762,3.3234349919742874,161798342,80485363.86666666,1.6714499947640622,59253061294.21427,USD,11.045129343928654,13.040685444949215,Electronic technology,2026-10-22
CIFR,Cipher Digital Inc.,18.34,USD,26.395589248793936,14.267912772585664,8.264462809917346,7.473126655242203,41084214,36082157.833333336,1.0506195336915314,7611663849.983471,USD,-42.988637667852636,20.298522496207088,Technology services,2026-11-11
SHLS,"Shoals Technologies Group, Inc.",7.6,USD,25.827814569536418,-1.6817593790427008,-0.6535947712418394,5.460432330827124,6797346,4601595.766666667,1.5586238242499295,1279079691.0326798,USD,47.393112656868844,46.88450721111816,Electronic technology,2026-11-10
FORM,"FormFactor, Inc.",118.38,USD,23.94513663490733,-6.0699833373006475,6.141845243432256,4.0972413293752235,2460960,1104412.9,2.295637164404527,9247931624.781315,USD,31.892052012788707,18.006707178302644,Electronic technology,2026-11-04
TTMI,"TTM Technologies, Inc.",117.97,USD,23.905051990337157,-6.499167789490372,2.788185065783744,4.972922898073364,2740319,2256574.433333333,1.582210700758068,12428005750.985712,USD,37.424738681204076,27.59166568434543,Electronic technology,2026-11-04
ZVRA,"Zevra Therapeutics, Inc.",11.61,USD,23.51063829787233,-1.4431239388794561,-1.9425675675675713,3.9435831180017122,1465559,890419.8333333334,1.59863985277616,689445711.0988175,USD,53.251419960588855,119.39858110287005,Health technology,2026-11-11
EBAY,eBay Inc.,111.84,USD,23.45733524671597,7.7456647398844,-0.9388839681133767,3.089074954015896,20673791,5002806.133333375,4.341079279567548,49768800672.62498,USD,14.36907366885485,15.17891130567187,Retail trade,2026-11-04
TER,"Teradyne, Inc.",371.47,USD,22.966665563242763,-8.320890457445358,5.1935547815252265,3.7613439270236473,4254060,2570457.8333333335,1.608005045753411,58075896983.96492,USD,103.98956867163265,57.91251652889784,Electronic technology,2026-10-27
SPCE,"Virgin Galactic Holdings, Inc.",3.07,USD,22.799999999999994,-3.459119496855356,-1.2861736334405156,4.976035365285998,16593802,7286784.166666657,3.0447440327607658,465399402.1414791,USD,-66.99507389162561,-38.869257950530034,Electronic technology,2026-11-11
HPK,"HighPeak Energy, Inc.",8.33,USD,22.140762463343105,5.844980940279543,-0.11990407673860656,5.7587892299777215,826248,503015.1666666667,1.4273670943106262,1053351880.9316546,USD,25.844912967958905,-12.57238921753271,Energy minerals,2026-11-09
CECO,CECO Environmental Corp.,69.48,USD,22.130427140094927,-9.94167206740117,-1.9059720457433211,5.3376614030758756,1109739,833524.2333333333,1.4443742189108628,4069431757.108006,USD,53.708108807870936,37.6436181642783,Producer manufacturing,2026-11-09
CDW,CDW Corporation,146.19,USD,22.048756052763395,8.288888888888888,-2.0174262734584394,3.937488395727698,2865444,1649936.9,1.9330216332655408,18276298180.864143,USD,9.965532242412074,7.414195801319115,Technology services,2026-11-04
MLYS,"Mineralys Therapeutics, Inc.",28.02,USD,21.193771626297572,2.0393299344501044,0.14295925661186257,6.112980524115465,3785919,1173953.8666666667,2.5856616054638537,2477160828.2723374,USD,,,Health technology,2026-11-16
