Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Industry,Upcoming earnings date
NET,"Cloudflare, Inc.",323.6,USD,45.95642957015922,7.8307230923025655,-3.096364616398148,5.135371711107214,4544107,3612776.6333333333,1.4630958695142402,115227396427.03363,USD,35.865559537472954,33.53399619757514,Technology services,Information technology services,2026-10-29
SLDE,"Slide Insurance Holdings, Inc.",24.95,USD,45.14252472367654,12.28622862286229,-0.20000000000000281,3.156971085027068,4326561,1204669.6,2.77030786641087,2914452458.91,USD,47.86186913958723,41.43171092857332,Technology services,Packaged software,2026-11-11
BBY,"Best Buy Co., Inc.",92.85,USD,45.07812499999999,5.981052391279529,-1.808375634517775,3.30870066928226,5108146,3961239.9,1.415479959102998,19473217083.450188,USD,3.613053613053613,1.4495889225443532,Retail trade,Electronics/Appliance stores,2026-11-24
PARR,"Par Pacific Holdings, Inc. Common Stock",84.37,USD,44.444444444444464,5.107761305593632,-2.4511504220140945,5.204862933676546,2093935,942299.2000000004,2.4485250043791797,4226905547.324431,USD,56.797793220586044,13.187341522133453,Energy minerals,Oil refining/Marketing,2026-11-09
SB,"Safe Bulkers, Inc",9.18,USD,44.33962264150942,12.224938875305623,1.8867924528301878,3.5421724245253814,2279224,1168757.2333333334,1.226547873448198,934831307.8867924,USD,33.036732832081604,10.807256007471453,Transportation,Marine shipping,2026-11-11
ROIV,Roivant Sciences Ltd.,39.77,USD,43.52219415373512,5.128205128205141,-0.5252626313156422,3.6407018930277064,30882793,8908146.666666666,3.435243763841721,28726785303.148327,USD,-33.5483870967742,-67.5805965652305,Health technology,Pharmaceuticals: major,2026-11-16
AUGO,Aura Minerals Inc.,88.25,USD,33.20754716981132,10.147279081377928,-0.5185435689324696,4.508692836908082,1507616,1014547.7999999985,1.4682545904625022,7394399501.440085,USD,76.41989959929563,89.44542986367102,Non-energy minerals,Other metals/Minerals,2026-11-05
TEVA,Teva Pharmaceutical Industries Limited,38.98,USD,31.511470985155185,5.351351351351343,-0.53585098239347,3.0148651323023206,5473652,5084797.533333333,1.125020843702945,45423243058.09799,USD,-7.379367449580138,3.237590281650992,Health technology,Pharmaceuticals: generic,2026-11-11
UROY,Uranium Royalty Corp.,4.56,USD,31.412103746397676,10.948905109489033,1.7857142857142672,5.329417293232988,32414913,3701133.3666666667,9.312359080703507,1720080490.7142854,USD,1467.4247127381077,132.4100214858637,Non-energy minerals,Other metals/Minerals,2026-12-16
ZS,"Zscaler, Inc.",197.31,USD,29.171849427168578,5.682913765399044,-0.08102496581759082,4.568007558808876,4862405,3166321.6,1.0440333674644977,32172323600.39717,USD,24.882164994035254,25.416340112565305,Technology services,Packaged software,2026-12-01
GCT,GigaCloud Technology Inc,52.86,USD,23.997185080928915,5.719999999999999,-0.5456255879586062,4.744135452137671,1362768,583972.5,2.514383597154849,1887643201.863782,USD,27.599300694941377,22.863917024885886,Distribution services,Wholesale distributors,2026-11-26
CTKB,"Cytek Biosciences, Inc.",5.3,USD,16.997792494481224,13.490364025695929,1.7274472168905923,4.290431266846479,2085867,971828.5,1.7660366949267488,688911208.2149712,USD,5.56554537081707,5.444946055551305,Health technology,Medical specialties,2026-11-11
MDXG,"MiMedx Group, Inc",4.77,USD,14.663461538461524,9.15331807780319,1.705756929637509,3.745133273435216,3902609,1116140.3666666667,3.802007501314469,695277438.5437099,USD,-34.72744789817961,-2.3643800821389105,Health technology,Medical specialties,2026-11-04
SSL,Sasol Ltd.,13.72,USD,9.672262190247809,13.764510779436153,-2.97029702970297,3.0712203248647247,1124472,1562894.2,0.5134684835516813,8937569401.735998,USD,,17.895947872323195,Process industries,Chemicals: major diversified,2027-03-01
