Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Upcoming earnings date
INVZ,Innoviz Technologies Ltd.,0.4081,USD,-35.87366436203645,21.820895522388057,16.600000000000012,5.873035320474648,11262487,2994760.033333333,5.267372363644935,121657512.17400002,USD,85.5340104647584,41.091710009553125,Producer manufacturing,2026-11-11
