Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Upcoming earnings date
MRVL,"Marvell Technology, Inc.",260.9,USD,164.1222919619356,13.820783526742858,-0.5564872694008371,4.135377539287037,13530224,22624067.266666666,0.7062810928513067,228783203595.83774,USD,36.54852699267235,30.621017567623603,Electronic technology,2026-11-26
XMTR,"Xometry, Inc.",105.01,USD,161.54420921544215,23.934851882450136,-0.11414439265670157,4.091891520535486,1191732,646765.9,1.258984962310698,6019548326.325027,USD,41.054587288599606,33.74988820097985,Technology services,2026-11-05
OSCR,"Oscar Health, Inc.",30.53,USD,160.27280477408354,-5.097917314267953,-0.4564721225953719,6.1590239109072575,5523042,5422749.233333333,0.8649071501908223,8349008411.725791,USD,70.40201540183209,42.81608289889565,Health services,2026-11-10
BB,BlackBerry Limited,8.38,USD,157.84615384615387,5.674653215636836,-2.784222737819008,4.076457551994448,24186774,10764754.900000008,1.9994905455173224,4911521840.833334,USD,22.202604719147903,3.6504655882381214,Technology services,2026-09-24
SIMO,Silicon Motion Technology Corporation,276.53,USD,155.45496535796764,10.61199999999999,-2.3759090588152296,6.052714507854994,557295,888823.6333333333,0.6401296305719374,9604709596,USD,122.89450360168794,69.55933666350374,Electronic technology,2026-11-04
CLOV,"Clover Health Investments, Corp.",4.57,USD,155.3072625698324,10.120481927710841,-2.141327623126331,4.901375429821702,3333114,3997599.8,0.6432707715845233,2427388449.01499,USD,55.60415493267392,54.03893900418447,Finance,2026-11-09
KOPN,Kopin Corporation,4.87,USD,153.64583333333334,-1.1167512690355272,-1.4170040485830016,4.870783220885851,2567899,3728839.3666666667,0.661104945475748,905199593.5465586,USD,50.616324318148465,-7.119580843722326,Electronic technology,2026-11-03
ENGS,Energys Group Limited,2.86,USD,153.09734513274338,-0.6944444444444451,0.3508771929824486,4.47052947052951,5188110,1531433.7333333334,2.9496262502528565,127345896.37192982,USD,,-33.561947226961195,Electronic technology,
HPE,Hewlett Packard Enterprise Company,62.33,USD,150.62324085243262,17.603773584905657,2.1300999508438423,5.789988769453069,14901807,23354969.06666669,0.5796554386514157,82740874447.6736,USD,32.37339708758966,26.63381899522399,Electronic technology,2026-12-03
SHAZ,"SharonAI Holdings, Inc.",57.73,USD,149.48141745894551,-2.1193624957612753,-8.669514317354855,7.601432778203981,1607206,1683999.0666666667,1.0889468110550182,2066936305.2455306,USD,494.1029001021249,,Technology services,2026-11-04
STX,Seagate Technology Holdings PLC,923.86,USD,144.06519958787945,12.859228311924698,0.4370325273960669,5.196235669597407,3208652,3920292.3,0.7297370535234555,210079322172.62085,USD,48.4860883797054,34.05518302737166,Electronic technology,2026-10-28
RPD,"Rapid7, Inc.",13.09,USD,137.78383287920073,9.356725146198823,1.8677042801556438,6.224271526792823,1349682,1985186.2666666666,0.5773011502077896,882274434.6459144,USD,-1.5453352817318962,0.06558634307619825,Technology services,2026-11-04
HNGE,"Hinge Health, Inc.",92.28,USD,130.7,4.365528161049536,-1.9861922464152995,4.327241624868429,1701635,1817599.3666666667,0.8314783122314706,7446481133.467871,USD,52.99788638226286,49.76497210863696,Technology services,2026-11-03
VRNS,"Varonis Systems, Inc.",48.35,USD,126.04020570359981,17.268978898860066,2.2414886868259725,3.4536563746491575,1103314,1717629.6000000008,0.5511375803873644,5553504376.493974,USD,18.83506502894922,15.860227700414,Technology services,2026-11-02
COHU,"Cohu, Inc.",64.48,USD,117.17750084203436,22.655506943123463,-0.09296560272699453,4.949585696561521,621399,1031475.2333333333,0.5322998783948949,3052382159.020762,USD,38.37481426448737,32.65945915758959,Electronic technology,2026-10-29
NBIS,Nebius Group N.V.,226.61,USD,114.12642917887179,7.295385460364966,-4.02761307809588,6.390819343491332,10849772,19833623.233333334,0.6828333449092276,61605112397.13031,USD,454.04376784015756,460.8857615894147,Technology services,2026-10-22
CYRX,"CryoPort, Inc.",17.49,USD,113.81418092909534,2.8823529411764612,-0.45532157085943,3.3141386914971758,558424,544394.8333333334,0.9024787848218772,885852765.9681274,USD,7.737492849914199,-8.011248704918842,Transportation,2026-11-11
DRTS,Alpha Tau Medical Ltd.,14.52,USD,112.90322580645159,-2.7461486939048907,-4.095112285336863,4.636904761904851,727024,605142.1333333333,1.4516304546408412,1342782870.348745,USD,,,Health technology,2026-11-24
DDOG,"Datadog, Inc.",251.49,USD,109.575,7.286378567467264,1.6223860996060269,4.014382849644722,2705173,3709767.7666666666,0.8217736215872109,90303784682.46486,USD,35.644443369297015,31.520270180659775,Technology services,2026-11-05
FTRE,Fortrea Holdings Inc.,19.52,USD,107.43889479277364,6.4340239912758985,-4.454233969652472,4.8405298594847395,1067679,1374745.5666666667,0.5932621167710836,1856351998.0890846,USD,-4.519217232155428,-2.0852387049570145,Commercial services,2026-11-05
OUST,"Ouster, Inc.",39.38,USD,107.26315789473685,5.3927472233373495,-2.1614906832298075,4.795581513458609,2130424,2307024.933333333,1.005739457782055,2839783760.3716774,USD,55.856087192216606,62.82102218549361,Electronic technology,2026-11-05
BE,Bloom Energy Corporation,275.19,USD,106.92533273178432,43.34305656839254,-0.48457671862003227,5.723191249682152,8086299,14897413.033333333,0.4273582477467252,81050979369.11554,USD,165.51682027305216,90.98435328869272,Electronic technology,2026-10-29
KEEL,Keel Infrastructure Corp.,4.01,USD,100.49999999999999,23.384615384615376,-3.3734939759036275,6.310473815461425,23502621,38365545.9,0.6606126832698517,2476468513.6409636,USD,-50.039403690676274,-23.025718236647858,Technology services,2026-11-16
ORKA,"Oruka Therapeutics, Inc.",89.925,USD,99.74455797423364,-15.761124121779861,-4.891591750396616,5.579768854998136,1992560,899580.2,2.1240470058501475,5953906916.794554,USD,,,Health technology,2026-11-18
DGXX,Digi Power X Inc.,4.22,USD,99.05660377358488,4.520123839009291,-3.2110091743119393,5.26980365605962,1549264,2734176.4666666747,0.6856688343062433,188856057.50819996,USD,-30.148213240705285,,Technology services,2026-11-17
VSH,"Vishay Intertechnology, Inc.",32.6,USD,89.20487521764365,5.39928871645652,-1.6294508147254048,4.277804557405859,2164193,3510406.1666666665,0.7237212460993934,5000169062.685576,USD,16.572646769432602,13.384001325338039,Electronic technology,2026-11-11
NTAP,"NetApp, Inc.",196.33,USD,88.79699971151075,2.8228762962187153,1.7728474418122524,4.317934090561701,1639302,2449612.6666666665,0.6915615003419624,38562944248.46416,USD,30.12202954399486,12.152935821574875,Electronic technology,2026-12-01
SYRE,"Spyre Therapeutics, Inc.",88.17,USD,87.87555934370339,-17.203493285754526,-4.131782102859625,4.169088935335924,918762,1201305,0.6815855100262795,7774281147.60672,USD,,,Health technology,2026-11-05
GCTS,"GCT Semiconductor Holding, Inc.",2.16,USD,87.82608695652178,8.542713567839202,-1.8181818181818195,5.175264550264544,1225108,1803767.3,0.7537357078160241,198654613.85454544,USD,-17.85109983079526,-32.83385476700149,Electronic technology,2026-11-12
CVLT,"Commvault Systems, Inc.",149.43,USD,87.65540625392441,12.666817462112654,2.0627006352025203,3.4405741818911957,480429,511072.86666666664,0.7795457845977607,6193060905.3551,USD,11.402662619069574,15.472896929980767,Technology services,2026-11-03
CNC,Centene Corporation,62.08,USD,85.59043348281014,-4.182744250655977,-1.9273301737756696,3.63097155743733,3405342,4306248.400000036,0.6329177281223192,30667208927.22149,USD,9.923679783349062,13.888545934115271,Health services,2026-10-27
RIOT,"Riot Platforms, Inc.",24.69,USD,80.74670571010249,23.326673326673337,-0.9626955475330865,5.469652259445736,16424616,17570838.833333332,1.0212410863232402,9265143382.900122,USD,13.88801736083876,24.513631606054062,Technology services,2026-11-10
INOD,Innodata Inc.,71.99,USD,79.70544183724411,14.597262018465448,2.886951550664565,4.894816740420397,4674237,1341340.7666666666,3.2369170157221427,2475207180.8172073,USD,57.796311201685135,39.02104400348907,Technology services,2026-11-05
FA,First Advantage Corporation,20,USD,79.69451931716081,-4.397705544933086,-1.6715830875122901,3.506249999999937,640133,1639840.3333333333,0.46345896615823473,3435073878.072763,USD,14.880975237627133,32.89491347733534,Technology services,2026-11-05
HOOD,"Robinhood Markets, Inc.",122.7,USD,79.01955062737088,14.828505919236347,-1.2474849094567382,5.166847130050117,18949833,22567964.9,0.7893319879498809,110317396740.56258,USD,34.503510531594785,39.14134374128798,Finance,2026-11-04
P,"Everpure, Inc.",109.65,USD,78.8452128527157,2.152040245947459,-1.1182252682838802,4.529665819816225,3637956,5831189.1,0.3464495203754065,36538369340.417534,USD,37.73463940850312,27.213130607351165,Electronic technology,2026-12-02
HIVE,HIVE Digital Technologies Ltd,3.37,USD,77.3684210526316,12.709030100334443,-4.802259887005648,5.309453158117929,9606289,20638464.1,0.7493452163251499,924314651.9056225,USD,66.21915906471617,144.38792908005632,Technology services,2026-11-16
HIMX,"Himax Technologies, Inc.",14.28,USD,75.64575645756456,6.56716417910447,-2.9231815091774402,3.8129251700680067,836227,986490.2,0.7579202693983303,2507709322,USD,3.937394260924818,-7.600129309634049,Electronic technology,2026-11-05
AMN,AMN Healthcare Services Inc,33.91,USD,73.98665982555156,-1.6246011024078977,-1.8239722061378187,3.429772085773301,347462,573699.9,0.5539856250916767,1313334060.4504924,USD,2.2884491206745925,23.9859476390344,Commercial services,2026-10-29
SANM,Sanmina Corporation,221.89,USD,72.39530727993161,19.681769147788554,2.836353524586354,4.4051557077832095,884395,593857.5,1.5953502241061235,11892717311.404596,USD,69.67478822587803,58.561151972887735,Electronic technology,2026-11-09
SLNH,"Soluna Holdings, Inc.",1.24,USD,72.22222222222223,6.437768240343344,-3.1250000000000027,5.990207373271817,6151433,8891707.233333297,0.8556632126327116,305910524.56250006,USD,144.55992205261447,50.858699939048435,Electronic technology,2026-11-12
RAL,Ralliant Corporation,69.99,USD,72.21948818897637,10.936757013789808,1.4347826086956448,3.1512154797623975,1200835,1327152.4666666666,0.6496128430038958,7743694090.944347,USD,12.815418239618518,,Electronic technology,2026-11-11
BRKR,Bruker Corporation,59.67,USD,70.58319039451116,1.1184544992374237,-2.5159287698088533,4.4788000670352535,2372862,2097504.8666666667,0.9018859063560694,9091280128.01111,USD,5.154251316779534,1.6498199140234693,Health technology,2026-10-29
DOCN,"DigitalOcean Holdings, Inc.",141.21,USD,68.8307030129125,22.312689475963623,-3.280821917808214,6.978704462452066,2086940,2648199.9,0.5910490008152576,16603407417.911917,USD,28.570644718792863,21.409513791828168,Technology services,2026-11-09
ASPN,"Aspen Aerogels, Inc.",5.68,USD,68.54599406528189,10.291262135922317,3.649635036496337,3.7727615694164744,1098560,780443.7,1.4831447810465934,471376299.0072993,USD,-36.110683892135754,-49.118398690753445,Process industries,2026-10-22
AVT,"Avnet, Inc.",101.15,USD,67.80026542800266,15.113235461477181,2.951653944020362,3.4318056634423653,1763693,1239113.9,1.2174905705716237,8301681436.950127,USD,47.662508154889956,24.467317641553976,Distribution services,2026-11-04
ANET,"Arista Networks, Inc.",203.47,USD,67.68584143728367,9.39247311827957,-0.8382474779472678,3.123563319267905,3936529,5494621.4,0.733421361879563,256621374323.06247,USD,37.68595791001451,32.57247038475296,Electronic technology,2026-11-02
CXW,"CoreCivic, Inc.",32.28,USD,66.13484302624808,-5.0867391943545925,2.5738798856053458,4.883364312267651,1771443,1878399.1333333333,0.7774141779981593,3192281905.102002,USD,27.26896026311633,24.34834452402156,Commercial services,2026-11-09
NUAI,"New Era Energy & Digital, Inc.",6.99,USD,64.47058823529412,45.62500000000001,0.21505376344086838,8.006029021050523,8913266,7368540.766666667,0.9842634194150341,744849732.9849463,USD,-82.54684047935575,25.342777362711665,Industrial services,2026-12-02
BETA,"Beta Technologies, Inc.",24.34,USD,63.79542395693136,-0.6124948958758619,4.553264604810991,6.39740579880282,2209203,3453409,0.38923791400475477,5694125549.074741,USD,52.70340660485468,,Electronic technology,2026-12-03
ULCC,"Frontier Group Holdings, Inc.",5.84,USD,60.88154269972452,-2.9900332225913577,-5.806451612903231,4.242049902152799,1972768,2452299.966666667,0.7271957600496689,1344459993.1870966,USD,37.67491926803014,9.952355743779778,Transportation,2026-11-11
ICLR,ICON plc,163.9,USD,59.59104186952288,-4.045430595398394,-1.9208904314523414,3.7819227752112083,1062913,761711.1,0.9626187183534702,12645575548.529112,USD,1.1965153054047708,2.078360586720528,Commercial services,2026-10-28
ARW,"Arrow Electronics, Inc.",226.82,USD,59.41804891762721,8.974728548092633,2.2494703151061537,3.084254978774731,429133,548653.4,0.6963328263632658,11546367960.923409,USD,31.824628852945807,26.05106778347911,Distribution services,2026-10-29
HCAT,"Health Catalyst, Inc",1.72,USD,59.259259259259245,10.256410256410252,-8.994708994708992,5.855481727574586,197901,561210.1,0.3860264966156044,129440982.51851851,USD,-12.678237385562616,-7.544615034182978,Technology services,2026-11-10
CLSK,"CleanSpark, Inc.",14.46,USD,59.251101321585914,22.025316455696213,-4.491413474240421,6.302953961667769,16868353,18774730.033333335,0.9107104553667544,3713575027.2285333,USD,-30.525966049817765,7.4863475314786125,Technology services,2026-12-16
SG,"Sweetgreen, Inc.",7.71,USD,57.34693877551019,10.935251798561147,0.521512385919166,5.461182138224991,3880444,5033874.6,0.7195905375251066,917808559.7092569,USD,3.814465764644391,-0.6487696401456088,Consumer services,2026-11-05
VSAT,"ViaSat, Inc.",73.68,USD,54.49779828056199,-0.6606444654172777,-1.7468995866115322,5.357530634403563,1708193,1710804.5,0.9220453902750424,10149848056.334978,USD,-1.2391401250497414,1.349732097765966,Electronic technology,2026-11-11
QTEX,QTREX Quantum Ltd.,0.77,USD,54,-18.08510638297872,-1.2820512820512833,7.308441558441539,1525005,2442420.4,1.183994098216375,51647786.525641024,USD,,,Health technology,
AUR,"Aurora Innovation, Inc.",6.32,USD,52.56487628243815,2.100161550888528,-2.167182662538695,5.240167269439508,53960231,32509670.1,1.6456520654148776,12666203541.795668,USD,100,400,Technology services,2026-11-04
LILAK,Liberty Latin America Ltd.,8.44,USD,48.66815605971835,1.6867469879517925,-2.9885057471264345,3.1855111712931707,1355050,1374028.533333334,0.9935264061509261,1653586125.0666668,USD,1.4631453022913272,1.0817062385196223,Communications,2026-11-11
BTDR,Bitdeer Technologies Group,12.31,USD,46.37336504161713,7.2299651567944245,-6.030534351145032,6.385807125449699,7471490,12631383.733333332,0.7644619533278855,3345639548.2435117,USD,47.05042999837299,127.67794324996053,Technology services,2026-11-16
BBY,"Best Buy Co., Inc.",90.8,USD,45.14066496163682,4.427832087406549,-4.239611896224421,3.172183763373183,4817574,3995038.433333333,1.3398051253829755,19043275725.943897,USD,3.613053613053613,1.4495889225443532,Retail trade,2026-11-24
POET,POET Technologies Inc.,7.8,USD,43.91143911439114,-2.500000000000002,-4.528763769889842,5.178846153846234,7945419,8978063.699999966,0.9790624157266715,1349853116.0342717,USD,112.28707970065568,266.0571946344769,Producer manufacturing,2026-11-12
PDFS,"PDF Solutions, Inc.",48.43,USD,42.86135693215339,8.880395683453244,-0.020644095788600353,4.561812335919335,440566,624324.2666666667,0.6667935982874523,2045063955.8637493,USD,18.947185276832663,23.04948979591837,Technology services,2026-11-05
CERT,"Certara, Inc.",8.64,USD,42.33937397034596,2.4911032028469853,-2.151755379388443,4.02587632275134,2493683,2455331.8333333335,0.9541123067896973,1317935115.5605888,USD,0.9907315171726796,0.6641939101181747,Technology services,2026-11-11
GGB,Gerdau S.A.,4.88,USD,41.040462427745666,12.183908045977018,-2.7888446215139377,3.1102166276346765,13300493,11068359.466666652,1.135307098832638,9217728921.2798,USD,14.368833697708899,8.979740280136111,Non-energy minerals,2026-10-26
PBF,PBF Energy Inc.,70.47,USD,39.89081885856079,-2.6791879574644355,-1.357782754759237,6.3485475075513165,4054890,3421545.533333333,0.8096871158312303,8353291802.7308235,USD,56.22516822067342,13.535456296056521,Energy minerals,2026-10-29
NVT,nVent Electric plc,162.85,USD,39.18803418803418,8.454596916519591,0.12296341838302406,3.2133777797271836,1483588,2384505.1666666665,0.6695616249447932,26358564649.920376,USD,52.76710621949954,46.19246355773302,Electronic technology,2026-10-23
MOH,Molina Healthcare Inc,189.37,USD,37.65355818855856,-5.522849730592693,-0.9519326324598532,3.5209717936916456,646856,606315.9666666667,1.005314432737341,9885114270.401222,USD,-4.839415419620198,2.5545343560684586,Health services,2026-10-21
DIOD,Diodes Incorporated,95.51,USD,36.44285714285715,3.567555844719157,-0.4481967896601966,4.20439894102346,327898,662988.8333333334,0.5654158582268424,4398398399.602147,USD,21.65876596070036,17.802237079718843,Electronic technology,2026-11-05
TSEM,Tower Semiconductor Ltd.,230.5,USD,36.14884819846426,5.006605621611776,-2.5823084400490313,4.286163619460761,1471159,1701569.5,0.6206800998938038,26006149553.18879,USD,23.656873469483926,14.896426857628281,Electronic technology,2026-11-16
GLBE,Global-E Online Ltd.,41.24,USD,35.390676296782665,1.7769002961500464,-0.7460890493381352,3.2847789940418433,1679498,1450411.5333333334,0.9446391313921759,6926975117.446932,USD,39.14937382760526,31.397204027290073,Retail trade,2026-11-18
SONO,"Sonos, Inc.",17.1,USD,35.177865612648226,8.778625954198478,1.4836795252225519,3.487385129490366,2213089,1736352.7333333334,0.9924346159649985,2022827032.62908,USD,8.845471104871738,5.641722848087941,Consumer durables,2026-11-18
VOYG,"Voyager Technologies, Inc.",31.4,USD,35.170038743004724,-17.106652587117225,-16.3335997868372,7.28034576888074,11837898,1755669.5,7.217010636982579,1916312376.2376764,USD,15.48364496212287,10.627841414167069,Technology services,2026-11-09
CLS,"Celestica, Inc.",361.84,USD,33.68802187245989,21.166661085624344,1.6147603134039148,4.687053867534123,2272770,2259556.4,1.0809403791778496,45632045782.509125,USD,55.605302965159765,39.79123699223913,Electronic technology,2026-10-26
ENTG,"Entegris, Inc.",150.93,USD,33.27152317880795,8.000000000000005,-0.11911852293032016,3.3395282581328454,1897444,2136640.1,0.832971197837398,23062104553.34008,USD,11.458859162039374,3.194688642813463,Producer manufacturing,2026-10-29
FORM,"FormFactor, Inc.",131.26,USD,33.24535580144146,18.647744734701252,4.166336005078951,4.284810953179156,1239288,1121167.6,1.0283865824996334,10254126870.529638,USD,31.892052012788707,18.006707178302644,Electronic technology,2026-11-04
INFQ,"Infleqtion, Inc.",13.83,USD,32.980769230769226,1.5418502202643236,-1.6358463726884809,5.951296353682387,10549344,9530509.533333333,1.2083496494542956,3116687962.1543384,USD,156.54728065188556,,Electronic technology,2026-12-02
TER,"Teradyne, Inc.",389.14,USD,32.63122017723245,8.058424969454622,-2.3953447540695807,3.926987349393301,1996500,2564556.066666667,0.6715365991819194,60838437499.49073,USD,103.98956867163265,57.91251652889784,Electronic technology,2026-10-27
MTCH,"Match Group, Inc.",40.48,USD,32.37410071942446,-0.6381934216985888,-2.948933109566061,3.2008752117447523,5566391,3426039.566666667,1.423996190937057,9292223451.25869,USD,-1.2310445991724344,1.7024404041528138,Technology services,2026-11-03
NOK,Nokia Corporation Sponsored,10.63,USD,31.885856079404466,6.513026052104211,-1.7560073937153375,3.6078484074720323,63330849,83745163.26666667,0.5859788125485552,59320066223.04252,USD,11.045129343928654,13.040685444949215,Electronic technology,2026-10-22
UCTT,"Ultra Clean Holdings, Inc.",77.29,USD,31.759290828503257,3.5503751339764276,0.9666884389288166,4.601824298098101,705809,899247.1333333333,0.8789477269379099,3499461566.412149,USD,24.30609097918274,2.531409088786138,Producer manufacturing,2026-10-28
SPCE,"Virgin Galactic Holdings, Inc.",3.12,USD,31.645569620253163,3.311258278145698,-6.024096385542161,5.4052197802195865,4598003,7037815.533333323,0.6826217849618669,472979203.30120486,USD,-66.99507389162561,-38.869257950530034,Electronic technology,2026-11-11
QUBT,Quantum Computing Inc.,9.12,USD,31.034482758620676,5.80046403712297,0.4405286343612241,3.7582236842107277,14591278,7237705.2,2.25987297559678,2064283371.4361227,USD,9000,3635.3612167300384,Technology services,2026-11-18
CIFR,Cipher Digital Inc.,18.35,USD,30.698005698005716,18.387096774193555,-3.8763750654793006,7.860217983651174,30087408,35744589.96666667,0.749956651313656,7615813978.45469,USD,-42.988637667852636,20.298522496207088,Technology services,2026-11-11
EWTX,"Edgewise Therapeutics, Inc.",41.05,USD,30.690862782553317,-5.9995420196931635,-7.773534037294992,5.14010788237343,2607020,1322303.4666666666,1.5966175240504363,4458199516.855762,USD,,,Health technology,2026-11-05
COLD,"Americold Realty Trust, Inc.",14.37,USD,29.576194770063115,-6.262230919765172,-1.237113402061866,3.7368525698379584,2472512,3486416.933333333,0.598501620642539,4102355705.4701033,USD,1.8658528339695242,-0.2082177310220758,Finance,2026-10-29
SPHR,Sphere Entertainment Co.,135.89,USD,28.97684130599847,-14.335245539935705,-4.242125290677197,4.052253398231768,656242,639148.7666666667,1.2582236101037212,4880300320.125009,USD,10.95313732634774,17.173844708353194,Consumer services,2026-11-10
RDW,Redwire Corporation,11.27,USD,28.947368421052623,-4.085106382978727,-4.166666666666669,5.964824439092656,12554253,12791523.9,0.9015853722452055,2817416823.375,USD,89.56282383419689,63.102011455770544,Electronic technology,2026-11-11
BTBT,"Bit Digital, Inc.",1.77,USD,27.33812949640289,14.193548387096772,-4.8387096774193585,6.730024213074999,24593605,32727337.866666667,0.8519730577362807,638321325.4516128,USD,25.150924110947333,23.36127983910223,Commercial services,2026-11-12
TRMD,TORM plc,34.42,USD,27.24584103512015,8.153967007069921,-0.6064106266243166,3.666722005478593,2348243,1395559.2,0.9611666635422432,3508358463.246465,USD,98.62255987079976,20.287134246724882,Transportation,2026-11-04
IREN,IREN Limited,47.05,USD,27.1793485606163,15.177478580171346,-3.089598352214212,5.715864581751838,32011126,42784208.6,0.8915104189724549,18515936593.67147,USD,-26.735184196267674,42.04200946303064,Technology services,2026-12-01
RDNT,"RadNet, Inc.",73.21,USD,25.20950914999144,-4.8973759418030784,-0.9738942242662153,3.5902101586435484,560678,704572.8666666667,0.5977097660354702,5761463145.463816,USD,24.98645204022239,18.92474966874088,Health services,2026-11-11
WTTR,"Select Water Solutions, Inc.",19.29,USD,24.05144694533761,-1.7820773930753635,-4.834731129748398,3.845960157002225,1238351,1391346.5333333334,0.6936261779410866,2487308333.539714,USD,8.673997501475776,-1.9523713240963814,Energy minerals,2026-11-03
GRND,Grindr Inc.,15.44,USD,23.71794871794871,-1.0256410256410267,-3.2581453634085293,3.3345669874167703,1184549,1334578.0333333334,0.811470269185306,2683790343.5839596,USD,32.54461715654824,32.38475840296194,Technology services,2026-11-05
COHR,Coherent Corp.,300.6,USD,23.292727943890743,9.189974573192883,-3.1540964592931355,5.998624180211061,5625670,6938990.833333333,0.7857525899580963,58867175587.20643,USD,33.74525957891984,22.513790259994742,Electronic technology,2026-11-11
STRL,"Sterling Infrastructure, Inc.",512,USD,23.097636621546894,0.019535065442473677,-0.8846816501151924,4.051679771205374,296676,566518.7,0.48732539379307155,15661321511.105947,USD,90.1122597108393,60.82789871426025,Industrial services,2026-11-09
SGRY,"Surgery Partners, Inc.",14.56,USD,22.765598650927497,0.0687285223367683,-7.848101265822787,5.419691915227542,3722988,2754252.533333333,1.2932748241828373,1906169869.2860756,USD,2.7475187605906557,3.9944392956441153,Health services,2026-11-10
TNGX,"Tango Therapeutics, Inc.",24.45,USD,22.55639097744361,3.601694915254228,-4.230317273795542,6.136576102833738,4574608,2604346.033333333,1.3256735005702913,4122523579.923619,USD,-100,121.47178664032596,Health technology,2026-11-10
CDW,CDW Corporation,146.16,USD,22.186925263333883,7.755824240636988,-0.8614257613782881,3.9196770662287994,1000863,1635554.7333333334,0.6178377951937368,18272547123.766937,USD,9.965532242412074,7.414195801319115,Technology services,2026-11-04
PARR,"Par Pacific Holdings, Inc. Common Stock",76.97,USD,22.174603174603174,-0.8246360005153982,-2.7050941726709654,5.834722248000221,1243021,940166.1000000004,1.1847082388346695,3856168431.296802,USD,56.797793220586044,13.187341522133453,Energy minerals,2026-11-09
EBAY,eBay Inc.,109.09,USD,22.106559211999105,4.34241989478719,-0.1738653001464108,3.29008813168675,3923122,5011891.4333333755,0.6074146502123442,48545049457.944084,USD,14.36907366885485,15.17891130567187,Retail trade,2026-11-04
RDDT,"Reddit, Inc.",151.98,USD,21.545105566218794,1.3132457836144251,-2.370398920793986,4.670844848006258,4461474,6607989.833333333,0.8001767268260547,29240422833.89401,USD,61.10118148138511,66.59216832149713,Technology services,2026-11-04
SHLS,"Shoals Technologies Group, Inc.",7.71,USD,21.036106750392463,9.517045454545455,-5.398773006134974,6.095052807115134,4560702,4672810.966666667,1.0030181801611373,1297592610.2429447,USD,47.393112656868844,46.88450721111816,Electronic technology,2026-11-10
IVDA,"Iveda Solutions, Inc.",0.31,USD,20.952009364026544,-5.559786747905557,-0.2574002574002648,8.363341013824861,237884,10054513.266666668,0.5673617454642591,3880898.7773487773,USD,-47.51997340152248,-35.96113689955983,Electronic technology,2026-12-02
